eval/mean_reward,step,train/epoch,train/loss,train/samples_per_sec,train/steps_per_sec
,44800,461,0.1333274469524622,101201.37096232225,395.3178553215713
,44900,462,0.13127586022019386,103199.17440660474,403.12177502579976
,45000,463,0.13448361739516257,125580.07201232253,490.5471562981349
,45100,464,0.13546609334647655,128469.55622801339,501.8342040156773
,45200,465,0.13614114239811897,128126.84557712135,500.49549053563027
,45300,467,0.13747402861714364,127976.3243799897,499.9075171093348
,45400,468,0.13409993037581444,125133.81008011496,488.80394562544905
,45500,469,0.13643109694123268,121840.94045975918,475.9411736709343
,45600,470,0.13411688312888145,99879.05270960946,390.15254964691195
,45700,471,0.13371765926480295,125908.03794946957,491.8282732401155
,45800,472,0.1308310255408287,124739.92213500173,487.2653208398505
,45900,473,0.13446036897599697,118694.91234658913,463.6520013538638
,46000,474,0.13441794306039812,126162.44400309492,492.8220468870895
,46100,475,0.1346674006432295,127214.45076651676,496.9314483067061
,46200,476,0.13146481916308403,128065.31330978799,500.25513011635934
,46300,477,0.1339459851384163,127469.0912350062,497.92613763674296
,46400,478,0.13454696491360665,128370.34845529353,501.44667365349034
,46500,479,0.13404436416924,127028.23400982485,496.20403910087833
,46600,480,0.13425113283097745,124899.98243593996,487.8905563903905
,46700,481,0.13397814333438873,127465.28313723928,497.91126225484095
,46800,482,0.13194524079561235,79955.52473936373,312.32626851313955
,46900,483,0.13214135788381098,117880.54464495393,460.4708775193513
,47000,484,0.13384469412267208,117342.37847500746,458.3686659179979
,47100,485,0.13424119502305984,120522.20009509956,470.78984412148264
,47200,486,0.13287807136774063,119711.75653621514,467.6240489695904
,47300,487,0.13347241923213005,119217.26415006473,465.69243808619035
,47400,488,0.13293010413646697,114027.1170737791,445.4184260694496
,47500,489,0.1319259551912546,98976.59744748633,386.6273337792435
,47600,490,0.12970338255167008,92371.0864066565,360.82455627600194
,47700,491,0.13215006150305272,91072.7372338079,355.7528798195621
,47800,492,0.13450128063559533,114815.19686769792,448.496862764445
,47900,493,0.13146336413919926,95472.5143581711,372.93950921160587
,48000,494,0.13476458974182606,121320.11449585806,473.90669724944553
,48100,495,0.13248112507164478,124582.69663140067,486.6511587164089
,48200,496,0.13260450683534145,124758.76722743134,487.33893448215366
,48300,497,0.13192173406481744,126494.71291629608,494.11997232928155
,48400,498,0.1338570760935545,127617.14855433699,498.5044865403789
,48500,499,0.13420246563851834,123481.20529232729,482.34845817315346
,48600,501,0.13143892340362073,126189.1851924878,492.92650465815547
,48700,502,0.13314634196460248,127541.48834938396,498.2089388647811
,48800,503,0.13292145557701587,126365.46273946503,493.6150888260353
,48900,504,0.13286960080266,124750.2558354856,487.30568685736563
,49000,505,0.13139792218804358,122955.15018779477,480.29355542107334
,49100,506,0.1318835587054491,101451.63016125261,396.295430317393
,49200,507,0.13324412003159522,119801.39175523078,467.97418654387025
,49300,508,0.13477964617311955,107718.71949372202,420.77624802235164
,49400,509,0.13316382370889188,100684.338865728,393.29819869425
,49500,510,0.13341305695474148,107123.27964615842,418.45031111780634
,49600,511,0.13445041082799436,125785.54547196603,491.3497869998673
,49700,512,0.13266498178243638,126371.70063728854,493.63945561440835
,49800,513,0.13129169195890428,127557.37590560754,498.27099963127944
,49900,514,0.12973697163164616,126573.51646938999,494.42779870855463
,50000,515,0.1322235883027315,126706.95551892933,494.9490449958177
0.8271513315810479,50000,,,,
,50100,516,0.13376990891993046,1763.0206825052496,6.886799541036131
,50200,517,0.13419493056833745,111217.30819358763,434.44261013120166
,50300,518,0.13142875902354717,118620.11444987604,463.3598220698283
,50400,519,0.13136721961200237,108068.40392254536,422.1422028224428
,50500,520,0.12893194191157817,98461.53846153845,384.6153846153846
,50600,521,0.1318575143814087,96682.94414671637,377.6677505731108
,50700,522,0.13285983979701996,94328.49899775969,368.47069920999877
,50800,523,0.13263267427682876,109172.16792044078,426.4537809392218
,50900,524,0.13383145228028298,116350.94353343271,454.49587317747154
,51000,525,0.1303221034258604,111208.12861915126,434.4067524185596
,51100,526,0.13098568238317967,109325.0883995832,427.05112656087186
,51200,527,0.13392736367881297,98728.48509624098,385.65814490719134
,51300,528,0.13213873721659183,98888.27942119454,386.2823414890412
,51400,529,0.12930480800569058,111289.34795744921,434.72401545878597
,51500,530,0.13060004904866218,112667.62610192019,440.10791446062575
,51600,531,0.13257866829633713,124353.33835280403,485.75522794064074
,51700,532,0.1298650857806206,126276.32812114636,493.266906723228
,51800,534,0.13011760123074054,126962.71462154199,495.9481039903984
,51900,535,0.13260672524571418,127103.28631504734,496.4972121681537
,52000,536,0.13053010597825052,125767.62466224514,491.2797838368951
,52100,537,0.13322321958839894,125966.89432558506,492.05818095931664
,52200,538,0.1314052204042673,127472.89956031808,497.9410139074925
,52300,539,0.13373091928660868,124998.16897213418,488.27409754739915
,52400,540,0.13292857140302658,89918.26570145029,351.2432253962902
,52500,541,0.13318549498915672,82886.25480400315,323.7744328281373
,52600,542,0.1339980310946703,98969.70985637794,386.60042912647634
,52700,543,0.13133632898330688,96343.82703272304,376.3430743465744
,52800,544,0.1305475752800703,83231.73209786232,325.1239535072747
,52900,545,0.12826676182448865,95201.61545241221,371.8813103609852
,53000,546,0.13106314212083817,115201.67042422116,450.0065250946139
,53100,547,0.13087958082556725,123618.34766694513,482.88417057400443
,53200,548,0.1315580891817808,117443.58349734146,458.7639980364901
,53300,549,0.13045254848897458,123230.96177914701,481.370944449793
,53400,550,0.1305291683971882,121778.34438535235,475.6966577552826
,53500,551,0.13091944575309752,97192.79862107716,379.65936961358267
,53600,552,0.13025827668607234,125963.79524978719,492.0460751944812
,53700,553,0.1329777128994465,114250.01115722765,446.2891060829205
,53800,554,0.132091683447361,122471.04468757924,478.4025183108564
,53900,555,0.13039203368127347,119859.72666363897,468.2020572798397
,54000,556,0.13207155533134937,125609.03207446261,490.66028154086956
,54100,557,0.13262012995779515,122831.8499148334,479.81191372981795
,54200,558,0.13415954016149045,122418.33597138472,478.19662488822155
,54300,559,0.13227682746946812,122759.98983393834,479.5312102888216
,54400,560,0.12847719572484492,124260.38375101326,485.39212402739554
,54500,561,0.13063219346106053,121785.2963283636,475.72381378267033
,54600,562,0.13155425280332567,122812.40405280933,479.73595333128645
,54700,563,0.13210859909653663,69820.02252786665,272.7344629994791
,54800,564,0.1288383287936449,88031.80148828765,343.8742245636236
,54900,565,0.1299025721102953,97447.70750461544,380.65510743990404
,55000,567,0.12834497697651387,95353.3848589254,372.47415960517736
,55100,568,0.1300616130977869,117369.81578440632,458.4758429078372
,55200,569,0.13038800179958343,119050.94078145782,465.0427374275696
,55300,570,0.1293645016849041,116318.1665349,454.3678380269531
,55400,571,0.1308824733644724,118058.30973704356,461.1652724103264
,55500,572,0.12963055044412614,108428.17268880691,423.547549565652
,55600,573,0.12817630283534526,117337.0001145869,458.3476566976051
,55700,574,0.13048018030822278,120997.85417867979,472.6478678854679
,55800,575,0.13229175582528113,96278.60621673969,376.0883055341394
,55900,576,0.12667228512465953,121579.39229300634,474.919501144556
,56000,577,0.1295562583953142,101241.39349286762,395.47419333151413
,56100,578,0.12840972460806369,108644.90939184315,424.3941773118873
,56200,579,0.13156899891793727,114339.31083766944,446.63793295964626
,56300,580,0.13021603502333165,108054.71958534002,422.08874838023445
,56400,581,0.12963771119713782,79060.41636427087,308.8297514229331
,56500,582,0.12708345293998718,90849.08405669552,354.87923459646686
,56600,583,0.12967838130891324,105823.16783306396,413.3717493479061
,56700,584,0.12906773075461386,125421.33730500902,489.92709884769147
,56800,585,0.12752448536455632,109143.31028249358,426.34105579099054
,56900,586,0.12795113444328307,99620.58566008366,389.1429127347018
,57000,587,0.12737558379769326,83694.59319850658,326.93200468166634
,57100,588,0.12942109756171705,112295.47747510637,438.65420888713425
,57200,589,0.13078672252595425,102274.4070281694,399.5094024537867
,57300,590,0.13057463116943835,100372.08244625584,392.07844705568687
,57400,591,0.12795550718903542,100821.14093298938,393.83258176948976
,57500,592,0.12871757321059704,109291.01721760439,426.91803600626713
,57600,593,0.1306359978765249,119543.49328501783,466.9667706446009
,57700,594,0.13034417271614074,117679.50721706352,459.6855750666544
,57800,595,0.12771563351154328,117372.50640734678,458.48635315369836
,57900,596,0.12836093313992022,118966.84728560409,464.714247209391
,58000,597,0.13344175480306147,93824.10179915045,366.50039765293144
,58100,598,0.1289951793849468,82828.86456509994,323.55025220742164
,58200,599,0.12756109185516834,108941.26959134257,425.5518343411819
,58300,601,0.13109040684998036,123012.45981673067,480.5174211591042
,58400,602,0.1280746305733919,104895.24816330879,409.74706313792495
,58500,603,0.12808693401515484,105518.71102299566,412.1824649335768
,58600,604,0.1291490627080202,84756.14399274276,331.0786874716514
,58700,605,0.12710404835641384,91254.86128191694,356.46430188248803
,58800,606,0.13174604095518588,93661.73479094407,365.8661515271253
,58900,607,0.12513758845627307,109970.83195511816,429.5735623246803
,59000,608,0.1282006458938122,113346.05524734677,442.7580283099483
,59100,609,0.12636059135198593,115948.33052520969,452.92316611410035
,59200,610,0.129740946367383,98223.91215098857,383.6871568397991
,59300,611,0.12622069962322713,122456.39882518393,478.34530791087474
,59400,612,0.12629183307290076,123589.70150190455,482.77227149181465
,59500,613,0.12897344529628754,123554.50877430067,482.634799899612
,59600,614,0.12757330089807511,124975.59070494045,488.1859011911736
,59700,615,0.13073248483240604,124443.4074160493,486.1070602189426
,59800,616,0.12917320176959038,120244.81091973188,469.7062926552027
,59900,617,0.12626020476222038,120999.56988434143,472.6545698607087
,60000,618,0.13077141985297203,122101.86920791183,476.9604265934056
0.8357007117194793,60000,,,,
,60100,619,0.12794921383261681,1613.6786496384068,6.3034322251500265
,60200,620,0.1301220428198576,125503.1155167934,490.24654498747424
,60300,621,0.13103735990822316,97233.77506333489,379.8194338411519
,60400,622,0.1295694213360548,121017.87377268494,472.72606942455053
,60500,623,0.12866861812770367,110825.86918218301,432.9135514929024
,60600,624,0.13041886314749718,107430.7680040958,419.6514375159992
,60700,625,0.13060520946979523,112767.38203474645,440.4975860732283
,60800,626,0.129831003844738,113391.23964086869,442.9345298471433
,60900,627,0.12788633212447167,122345.2046414712,477.91095563074686
,61000,628,0.12749879650771617,121999.45672116929,476.56037781706755
,61100,629,0.13082882061600684,112970.91440246771,441.2926343846395
,61200,630,0.12674630723893643,112204.42243211852,438.29852512546296
,61300,631,0.1273663254082203,91360.37743255927,356.87647434593464
,61400,632,0.1285097947716713,85240.98892866062,332.97261300258054
,61500,634,0.1288859973847866,115405.76848520913,450.8037831453482
,61600,635,0.12805651739239693,123737.84976484976,483.35097564394437
,61700,636,0.12781046025454998,123683.44767610397,483.13846748478113
,61800,637,0.12718764454126358,123565.24341387599,482.67673208545307
,61900,638,0.12668007872998716,119528.98110881806,466.91008245632054
,62000,639,0.12846282534301282,118730.69466732215,463.79177604422716
,62100,640,0.12752852357923986,124290.54857769857,485.50995538163505
,62200,641,0.12955133460462093,114110.9818447645,445.7460228311113
,62300,642,0.12844682976603508,101478.97680650416,396.40225315040686
,62400,643,0.13046627171337605,105799.55117846648,413.2794967908847
,62500,644,0.12796142995357512,104759.60535092422,409.21720840204773
,62600,645,0.125090776309371,98852.76729826891,386.14362225886293
,62700,646,0.12646212689578534,124120.0085332506,484.84378333301015
,62800,647,0.12895721301436425,126448.47718494078,493.93936400367494
,62900,648,0.12887997239828108,123282.59163123094,481.57262355949587
,63000,649,0.12286289438605308,124566.3291373295,486.5872231926934
,63100,650,0.12826787397265435,124400.47233304339,485.93934505095075
,63200,651,0.1287734267860651,125183.37408312959,488.99755501222495
,63300,652,0.12877075389027595,126250.79523205981,493.16716887523364
,63400,653,0.12860514372587203,127462.10989623787,497.8988667821792
,63500,654,0.1265488027781248,124850.64254188105,487.69782242922287
,63600,655,0.1256632811576128,126605.44106665085,494.5525041666049
,63700,656,0.12525045551359654,101365.66475682138,395.9596279563335
,63800,657,0.1288518164306879,127064.17237049132,496.3444233222317
,63900,658,0.1285132209956646,128182.01846622203,500.7110096336798
,64000,659,0.1285814578831196,128806.9757027779,503.15224883897616
,64100,660,0.12468082778155803,128718.24782285151,502.8056555580137
,64200,661,0.1259996259212494,128584.41617149947,502.2828756699198
,64300,662,0.12728993028402327,127843.39184498988,499.3882493944917
,64400,663,0.1262042995542288,124431.3100283859,486.0598047983824
,64500,664,0.12898818120360375,125865.32410320957,491.6614222781624
,64600,665,0.12700250156223775,125948.30215784865,491.9855553040963
,64700,667,0.1258171784132719,125948.30215784865,491.9855553040963
,64800,668,0.128958645388484,128039.0519108328,500.1525465266906
,64900,669,0.1284064007550478,100806.05466365824,393.773651029915
,65000,670,0.1272329341620207,122824.18868865987,479.7819870650776
,65100,671,0.12601380065083503,112106.15051126535,437.9146504346303
,65200,672,0.1266675963997841,103908.75512440638,405.8935747047124
,65300,673,0.12900181561708451,105006.25525544002,410.18068459156257
,65400,674,0.12339935764670372,126291.27899519501,493.3253085749805
,65500,675,0.12453694090247154,120277.57809820476,469.83428944611234
,65600,676,0.12498805962502957,124677.34865825743,487.02089319631807
,65700,677,0.12334640011191368,126740.20238826069,495.0789155791433
,65800,678,0.1271216072887182,127175.26838452634,496.778392127056
,65900,679,0.12687763929367066,126860.16144937734,495.5475056616302
,66000,680,0.12607146695256233,101362.85526492924,395.94865337862984
,66100,681,0.12661640033125876,126015.87996987432,492.2495311323216
,66200,682,0.12722617864608765,125683.03328145634,490.94934875568885
,66300,683,0.12990316912531852,125889.46315028546,491.7557154308026
,66400,684,0.12733423195779323,127565.00333861532,498.3007942914661
,66500,685,0.12451385639607906,127029.49466079155,496.208963518717
,66600,686,0.12627717673778535,129184.62299284438,504.62743356579836
,66700,687,0.12651989184319973,127674.4302029824,498.7282429804
,66800,688,0.1261322844028473,127328.34299072392,497.3763398075153
,66900,689,0.1261351615935564,126542.85897885844,494.30804288616577
,67000,690,0.12769044145941735,127015.62887620938,496.1548002976929
,67100,691,0.12553527802228928,96933.34696458526,378.6458865804112
,67200,692,0.1233470994234085,126460.96999515891,493.9881640435895
,67300,693,0.12320010282099247,127364.45138757599,497.5173882327187
,67400,694,0.12682949386537076,127014.9986851963,496.15233861404806
,67500,695,0.12719104334712028,126809.8891899523,495.3511296482512
,67600,696,0.1256528329104185,127624.14688741656,498.53182377897093
,67700,697,0.1242832276970148,126224.65029362023,493.065040209454
,67800,698,0.1270276615023613,127693.53551476458,498.8028731045491
,67900,699,0.1268873692303896,127368.88716410188,497.53471548477296
,68000,701,0.1238584876805544,121683.99237573735,475.328095217724
,68100,702,0.12578693971037866,123340.80123340801,481.80000481800005
,68200,703,0.12924010060727598,96840.20987089233,378.28206980817316
,68300,704,0.12574100568890573,84675.125358877,330.7622084331133
,68400,705,0.12312357969582081,104258.72454111907,407.26064273874636
,68500,706,0.124147774502635,123611.78174794785,482.8585224529213
,68600,707,0.12594812348484993,125304.69598927078,489.471468708089
,68700,708,0.12180110462009906,125554.81988278282,490.4485151671204
,68800,709,0.12483802713453769,124343.67425843084,485.71747757199546
,68900,710,0.12496541626751423,126328.67167375621,493.4713737256102
,69000,711,0.12892118133604527,126539.73149850723,494.29582616604387
,69100,712,0.12560186736285686,126772.21113515602,495.2039497467032
,69200,713,0.12681208550930023,125672.54447629895,490.9083768605428
,69300,714,0.12344658955931663,125918.56610232852,491.8693988372208
,69400,715,0.12770858526229859,98156.12191297079,383.42235122254215
,69500,716,0.1263557443022728,126366.71026976332,493.619961991263
,69600,717,0.12438229359686374,127634.96400295156,498.5740781365295
,69700,718,0.12727233856916428,126730.79112686445,495.04215283931427
,69800,719,0.12774932228028774,127215.08293827088,496.9339177276206
,69900,720,0.12806204542517663,126035.11259464941,492.3246585728493
,70000,721,0.12470831252634525,126044.42081111555,492.3610187934201
0.77103356981344,70000,,,,
,70100,722,0.1248579390347004,1632.470033015431,6.376836066466527
,70200,723,0.12656524375081063,126675.60653369027,494.8265880222276
,70300,724,0.12725994423031806,126018.98160910487,492.2616469105659
,70400,725,0.12742590710520743,123710.343827772,483.24353057723437
,70500,726,0.12331192836165428,95846.04728654597,374.3986222130702
,70600,727,0.12590954162180423,126130.12095681521,492.6957849875594
,70700,728,0.1253250552713871,125341.50664407908,489.6152603284339
,70800,729,0.12405546508729458,127994.24025918834,499.97750101245447
,70900,730,0.12472231596708298,126584.15621276028,494.46936020609485
,71000,731,0.1248808442801237,125004.88300324231,488.3003242314153
,71100,732,0.12246264129877091,126304.98707347398,493.37885575575774
,71200,734,0.12513769440352918,123555.70141992529,482.63945867158316
,71300,735,0.12470647498965264,126824.96668367574,495.41002610810835
,71400,736,0.12557490475475788,127876.59908188597,499.5179651636171
,71500,737,0.12337017349898816,125027.47185660912,488.38856193987937
,71600,738,0.12466453962028026,102419.66457559851,400.0768147484317
,71700,739,0.12025307454168796,127505.27951547994,498.0674981073435
,71800,740,0.12291280925273895,127345.44441570327,497.4431422488409
,71900,741,0.12592310696840286,125201.12876642653,489.0669092438536
,72000,742,0.12408905059099197,126818.05572068325,495.3830301589189
,72100,743,0.12375853598117828,126162.44400309492,492.8220468870895
,72200,744,0.12487118743360043,126135.09265509443,492.7152056839626
,72300,745,0.12519465155899526,128371.63588588966,501.45170267925647
,72400,746,0.12274649120867252,127345.44441570327,497.4431422488409
,72500,747,0.12420265652239322,126705.07414226604,494.9416958682267
,72600,748,0.12432109445333481,126889.7149938042,495.66294919454765
,72700,749,0.12730421274900436,127505.27951547994,498.0674981073435
,72800,750,0.12691304869949818,100786.60797946472,393.6976874197841
,72900,751,0.12504251047968865,124352.13025885644,485.750508823658
,73000,752,0.124921979829669,123288.5288692612,481.59581589555154
,73100,753,0.1247907543182373,121886.18877123485,476.11792488763615
,73200,754,0.12493646636605263,123713.3330111632,483.25520707485623
,73300,755,0.1235692996531725,127083.09546621128,496.4183416648878
,73400,756,0.12515319749712944,125459.4462141632,490.075961774075
,73500,757,0.12495374776422978,125697.22680493361,491.0047922067719
,73600,758,0.12284515149891377,125157.05744024484,488.8947556259564
,73700,759,0.12379026532173157,128017.28233311496,500.0675091137303
,73800,760,0.12310855828225613,125610.8810425703,490.6675040725402
,73900,761,0.12377352945506573,101302.28840286653,395.7120640736974
,74000,762,0.1259287581592798,127640.05504477375,498.59396501864745
,74100,763,0.1243634980916977,125400.4486984805,489.84550272843944
,74200,764,0.1260948883742094,126334.2824854296,493.4932909587094
,74300,765,0.12314099885523319,126164.30929968951,492.82933320191216
,74400,767,0.1251655699312687,125521.57647254951,490.3186580958965
,74500,768,0.12343994177877902,123641.63245592851,482.97512678097075
,74600,769,0.12233607769012451,126145.65881541342,492.7564797477087
,74700,770,0.12227564141154289,126997.355875364,496.0834213881406
,74800,771,0.12447650529444218,123581.34887111334,482.7396440277865
,74900,772,0.12194955416023731,125206.63986462032,489.0884369711731
,75000,773,0.12445798113942147,90042.55917836164,351.72874679047516
,75100,774,0.12667125403881074,112842.93673742858,440.7927216305804
,75200,775,0.12335627980530262,109154.94459107403,426.38650230888294
,75300,776,0.12114532127976417,103036.76722142842,402.4873719587048
,75400,777,0.12202118322253228,113324.4798583444,442.67374944665784
,75500,778,0.12129664503037929,119816.53093700272,468.0333239726669
,75600,779,0.12512217320501803,123260.03534096327,481.48451305063776
,75700,780,0.12401198044419288,122201.5370662084,477.3497541648766
,75800,781,0.12480347044765949,126521.595160549,494.2249810958945
,75900,782,0.12445664912462234,126283.18016564801,493.29367252206254
,76000,783,0.12462192565202714,125631.83981940422,490.74937429454775
,76100,784,0.1244043044745922,124390.80091155133,485.90156606074737
,76200,785,0.12184357412159443,99765.395437292,389.70857592692187
,76300,786,0.12514120906591417,125997.27334025662,492.17684898537743
,76400,787,0.12401446595788002,125448.99469291948,490.03513551921674
,76500,788,0.12378313682973385,126622.97514529493,494.6209966613083
,76600,789,0.12388255968689918,125472.97429764543,490.12880585017746
,76700,790,0.1216783183068037,124359.98328912724,485.7811847231533
,76800,791,0.12401269555091858,121832.82252384306,475.90946298376196
,76900,792,0.12397690996527672,124101.95751447049,484.77327154090034
,77000,793,0.12398590683937073,125800.99854542594,491.4101505680701
,77100,794,0.1230883837491274,125526.50031136455,490.3378918412678
,77200,795,0.12439277477562427,126636.12889183493,494.6723784837302
,77300,796,0.12316349484026431,97010.48546926928,378.9472088643331
,77400,797,0.12225206464529037,118223.50708186516,461.8105745385358
,77500,798,0.12382175296545028,99729.63918128201,389.56890305188284
,77600,799,0.12356726735830308,98695.37057027419,385.52879129013354
0.8327036412563384,77600,,,,
