Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,28223,7.0,7,,,,,,
,,,,,28226,3.0,3,,,,,,
,,,,,28237,11.0,11,,,,,,
,,,,,28243,6.0,6,,,,,,
,,,,,28250,7.0,7,,,,,,
,,,,,28258,8.0,8,,,,,,
,,,,,28274,16.0,16,,,,,,
,,,,,28278,4.0,4,,,,,,
,,,,,28285,7.0,7,,,,,,
,,,,,28289,4.0,4,,,,,,
,,,,,28295,6.0,6,,,,,,
,,,,,28306,11.0,11,,,,,,
,,,,,28324,18.0,18,,,,,,
,,,,,28330,6.0,6,,,,,,
,,,,,28337,7.0,7,,,,,,
,,,,,28350,13.0,13,,,,,,
,,,,,28366,16.0,16,,,,,,
,,,,,28380,14.0,14,,,,,,
,,,,,28384,4.0,4,,,,,,
,,,,,28400,16.0,16,,,,,,
,,,,,28412,12.0,12,,,,,,
,,,,,28416,4.0,4,,,,,,
,,,,,28432,16.0,16,,,,,,
,,,,,28436,4.0,4,,,,,,
,,,,,28446,10.0,10,,,,,,
,,,,,28451,5.0,5,,,,,,
,,,,,28457,6.0,6,,,,,,
,,,,,28460,3.0,3,,,,,,
,,,,,28474,14.0,14,,,,,,
,,,,,28477,3.0,3,,,,,,
,,,,,28480,3.0,3,,,,,,
,,,,,28485,5.0,5,,,,,,
,,,,,28488,3.0,3,,,,,,
,,,,,28497,9.0,9,,,,,,
,,,,,28501,4.0,4,,,,,,
,,,,,28511,10.0,10,,,,,,
,,,,,28515,4.0,4,,,,,,
,,,,,28526,11.0,11,,,,,,
,,,,,28530,4.0,4,,,,,,
,,,,,28539,9.0,9,,,,,,
,,,,,28545,6.0,6,,,,,,
,,,,,28548,3.0,3,,,,,,
,,,,,28556,8.0,8,,,,,,
,,,,,28568,12.0,12,,,,,,
,,,,,28572,4.0,4,,,,,,
,,,,,28578,6.0,6,,,,,,
,,,,,28583,5.0,5,,,,,,
,,,,,28587,4.0,4,,,,,,
,,,,,28593,6.0,6,,,,,,
,,,,,28599,6.0,6,,,,,,
,,,,,28602,3.0,3,,,,,,
,,,,,28605,3.0,3,,,,,,
,,,,,28611,6.0,6,,,,,,
,,,,,28616,5.0,5,,,,,,
,,,,,28627,11.0,11,,,,,,
,,,,,28645,18.0,18,,,,,,
,,,,,28658,13.0,13,,,,,,
,,,,,28664,6.0,6,,,,,,
,,,,,28669,5.0,5,,,,,,
,,,,,28673,4.0,4,,,,,,
,,,,,28679,6.0,6,,,,,,
,,,,,28683,4.0,4,,,,,,
,,,,,28697,14.0,14,,,,,,
,,,,,28703,6.0,6,,,,,,
,,,,,28710,7.0,7,,,,,,
,,,,,28722,12.0,12,,,,,,
,,,,,28725,3.0,3,,,,,,
,,,,,28728,3.0,3,,,,,,
,,,,,28733,5.0,5,,,,,,
,,,,,28741,8.0,8,,,,,,
,,,,,28751,10.0,10,,,,,,
,,,,,28772,21.0,21,,,,,,
,,,,,28776,4.0,4,,,,,,
,,,,,28780,4.0,4,,,,,,
,,,,,28792,12.0,12,,,,,,
,,,,,28800,8.0,8,,,,,,
,,,,,28812,12.0,12,,,,,,
,,,,,28822,10.0,10,,,,,,
,,,,,28830,8.0,8,,,,,,
,,,,,28837,7.0,7,,,,,,
,,,,,28847,10.0,10,,,,,,
,,,,,28852,5.0,5,,,,,,
,,,,,28855,3.0,3,,,,,,
,,,,,28862,7.0,7,,,,,,
,,,,,28867,5.0,5,,,,,,
,,,,,28874,7.0,7,,,,,,
,,,,,28881,7.0,7,,,,,,
,,,,,28887,6.0,6,,,,,,
,,,,,28895,8.0,8,,,,,,
,,,,,28908,13.0,13,,,,,,
,,,,,28911,3.0,3,,,,,,
,,,,,28915,4.0,4,,,,,,
,,,,,28923,8.0,8,,,,,,
,,,,,28930,7.0,7,,,,,,
,,,,,28944,14.0,14,,,,,,
,,,,,28948,4.0,4,,,,,,
,,,,,28956,8.0,8,,,,,,
,,,,,28960,4.0,4,,,,,,
,,,,,28964,4.0,4,,,,,,
,,,,,28968,4.0,4,,,,,,
,,,,,28975,7.0,7,,,,,,
,,,,,28979,4.0,4,,,,,,
,,,,,28985,6.0,6,,,,,,
,,,,,28992,7.0,7,,,,,,
,,,,,28995,3.0,3,,,,,,
,,,,,29000,,,2.1303343772888184,4.779301166534424,4.80380392074585,0.0003,0.0003,0.1
,,,,,29003,8.0,8,,,,,,
,,,,,29007,4.0,4,,,,,,
,,,,,29012,5.0,5,,,,,,
,,,,,29023,11.0,11,,,,,,
,,,,,29030,7.0,7,,,,,,
,,,,,29042,12.0,12,,,,,,
,,,,,29048,6.0,6,,,,,,
,,,,,29054,6.0,6,,,,,,
,,,,,29061,7.0,7,,,,,,
,,,,,29067,6.0,6,,,,,,
,,,,,29082,15.0,15,,,,,,
,,,,,29085,3.0,3,,,,,,
,,,,,29092,7.0,7,,,,,,
,,,,,29110,18.0,18,,,,,,
,,,,,29123,13.0,13,,,,,,
,,,,,29128,5.0,5,,,,,,
,,,,,29136,8.0,8,,,,,,
,,,,,29147,11.0,11,,,,,,
,,,,,29153,6.0,6,,,,,,
,,,,,29156,3.0,3,,,,,,
,,,,,29173,17.0,17,,,,,,
,,,,,29181,8.0,8,,,,,,
,,,,,29185,4.0,4,,,,,,
,,,,,29198,13.0,13,,,,,,
,,,,,29208,10.0,10,,,,,,
,,,,,29212,4.0,4,,,,,,
,,,,,29220,8.0,8,,,,,,
,,,,,29230,10.0,10,,,,,,
,,,,,29235,5.0,5,,,,,,
,,,,,29245,10.0,10,,,,,,
,,,,,29255,10.0,10,,,,,,
,,,,,29263,8.0,8,,,,,,
,,,,,29275,12.0,12,,,,,,
,,,,,29282,7.0,7,,,,,,
,,,,,29287,5.0,5,,,,,,
,,,,,29293,6.0,6,,,,,,
,,,,,29308,15.0,15,,,,,,
,,,,,29312,4.0,4,,,,,,
,,,,,29322,10.0,10,,,,,,
,,,,,29327,5.0,5,,,,,,
,,,,,29332,5.0,5,,,,,,
,,,,,29340,8.0,8,,,,,,
,,,,,29345,5.0,5,,,,,,
,,,,,29348,3.0,3,,,,,,
,,,,,29354,6.0,6,,,,,,
,,,,,29372,18.0,18,,,,,,
,,,,,29379,7.0,7,,,,,,
,,,,,29382,3.0,3,,,,,,
,,,,,29389,7.0,7,,,,,,
,,,,,29395,6.0,6,,,,,,
,,,,,29399,4.0,4,,,,,,
,,,,,29404,5.0,5,,,,,,
,,,,,29412,8.0,8,,,,,,
,,,,,29425,13.0,13,,,,,,
,,,,,29429,4.0,4,,,,,,
,,,,,29442,13.0,13,,,,,,
,,,,,29466,24.0,24,,,,,,
,,,,,29474,8.0,8,,,,,,
,,,,,29477,3.0,3,,,,,,
,,,,,29482,5.0,5,,,,,,
,,,,,29494,12.0,12,,,,,,
,,,,,29499,5.0,5,,,,,,
,,,,,29502,3.0,3,,,,,,
,,,,,29527,25.0,25,,,,,,
,,,,,29533,6.0,6,,,,,,
,,,,,29537,4.0,4,,,,,,
,,,,,29547,10.0,10,,,,,,
,,,,,29550,3.0,3,,,,,,
,,,,,29556,6.0,6,,,,,,
,,,,,29564,8.0,8,,,,,,
,,,,,29569,5.0,5,,,,,,
,,,,,29572,3.0,3,,,,,,
,,,,,29575,3.0,3,,,,,,
,,,,,29578,3.0,3,,,,,,
,,,,,29582,4.0,4,,,,,,
,,,,,29586,4.0,4,,,,,,
,,,,,29591,5.0,5,,,,,,
,,,,,29603,12.0,12,,,,,,
,,,,,29615,12.0,12,,,,,,
,,,,,29626,11.0,11,,,,,,
,,,,,29635,9.0,9,,,,,,
,,,,,29640,5.0,5,,,,,,
,,,,,29645,5.0,5,,,,,,
,,,,,29649,4.0,4,,,,,,
,,,,,29667,18.0,18,,,,,,
,,,,,29671,4.0,4,,,,,,
,,,,,29681,10.0,10,,,,,,
,,,,,29685,4.0,4,,,,,,
,,,,,29688,3.0,3,,,,,,
,,,,,29695,7.0,7,,,,,,
,,,,,29699,4.0,4,,,,,,
,,,,,29706,7.0,7,,,,,,
,,,,,29713,7.0,7,,,,,,
,,,,,29728,15.0,15,,,,,,
,,,,,29736,8.0,8,,,,,,
,,,,,29739,3.0,3,,,,,,
,,,,,29743,4.0,4,,,,,,
,,,,,29747,4.0,4,,,,,,
,,,,,29751,4.0,4,,,,,,
,,,,,29760,9.0,9,,,,,,
,,,,,29767,7.0,7,,,,,,
,,,,,29778,11.0,11,,,,,,
,,,,,29790,12.0,12,,,,,,
,,,,,29795,5.0,5,,,,,,
,,,,,29798,3.0,3,,,,,,
,,,,,29802,4.0,4,,,,,,
,,,,,29805,3.0,3,,,,,,
,,,,,29811,6.0,6,,,,,,
,,,,,29815,4.0,4,,,,,,
,,,,,29824,9.0,9,,,,,,
,,,,,29828,4.0,4,,,,,,
,,,,,29835,7.0,7,,,,,,
,,,,,29838,3.0,3,,,,,,
,,,,,29852,14.0,14,,,,,,
,,,,,29857,5.0,5,,,,,,
,,,,,29861,4.0,4,,,,,,
,,,,,29865,4.0,4,,,,,,
,,,,,29874,9.0,9,,,,,,
,,,,,29878,4.0,4,,,,,,
,,,,,29882,4.0,4,,,,,,
,,,,,29892,10.0,10,,,,,,
,,,,,29896,4.0,4,,,,,,
,,,,,29912,16.0,16,,,,,,
,,,,,29922,10.0,10,,,,,,
,,,,,29925,3.0,3,,,,,,
,,,,,29938,13.0,13,,,,,,
,,,,,29943,5.0,5,,,,,,
,,,,,29956,13.0,13,,,,,,
,,,,,29960,4.0,4,,,,,,
,,,,,29967,7.0,7,,,,,,
,,,,,29978,11.0,11,,,,,,
,,,,,29987,9.0,9,,,,,,
,,,,,29991,4.0,4,,,,,,
,,,,,30000,9.0,9,,,,,,
8.9,5.1468434,21.0,4.0,8.9,30000,,,2.080066442489624,4.860371112823486,4.717947483062744,0.0003,0.0003,0.1
,,,,,30003,3.0,3,,,,,,
,,,,,30006,3.0,3,,,,,,
,,,,,30009,3.0,3,,,,,,
,,,,,30013,4.0,4,,,,,,
,,,,,30019,6.0,6,,,,,,
,,,,,30025,6.0,6,,,,,,
,,,,,30033,8.0,8,,,,,,
,,,,,30037,4.0,4,,,,,,
,,,,,30041,4.0,4,,,,,,
,,,,,30046,5.0,5,,,,,,
,,,,,30053,7.0,7,,,,,,
,,,,,30060,7.0,7,,,,,,
,,,,,30065,5.0,5,,,,,,
,,,,,30069,4.0,4,,,,,,
,,,,,30103,34.0,34,,,,,,
,,,,,30110,7.0,7,,,,,,
,,,,,30115,5.0,5,,,,,,
,,,,,30121,6.0,6,,,,,,
,,,,,30129,8.0,8,,,,,,
,,,,,30143,14.0,14,,,,,,
,,,,,30159,16.0,16,,,,,,
,,,,,30163,4.0,4,,,,,,
,,,,,30170,7.0,7,,,,,,
,,,,,30174,4.0,4,,,,,,
,,,,,30183,9.0,9,,,,,,
,,,,,30188,5.0,5,,,,,,
,,,,,30199,11.0,11,,,,,,
,,,,,30210,11.0,11,,,,,,
,,,,,30218,8.0,8,,,,,,
,,,,,30222,4.0,4,,,,,,
,,,,,30230,8.0,8,,,,,,
,,,,,30237,7.0,7,,,,,,
,,,,,30241,4.0,4,,,,,,
,,,,,30246,5.0,5,,,,,,
,,,,,30266,20.0,20,,,,,,
,,,,,30279,13.0,13,,,,,,
,,,,,30287,8.0,8,,,,,,
,,,,,30291,4.0,4,,,,,,
,,,,,30294,3.0,3,,,,,,
,,,,,30304,10.0,10,,,,,,
,,,,,30311,7.0,7,,,,,,
,,,,,30317,6.0,6,,,,,,
,,,,,30330,13.0,13,,,,,,
,,,,,30333,3.0,3,,,,,,
,,,,,30339,6.0,6,,,,,,
,,,,,30345,6.0,6,,,,,,
,,,,,30352,7.0,7,,,,,,
,,,,,30369,17.0,17,,,,,,
,,,,,30372,3.0,3,,,,,,
,,,,,30376,4.0,4,,,,,,
,,,,,30380,4.0,4,,,,,,
,,,,,30398,18.0,18,,,,,,
,,,,,30402,4.0,4,,,,,,
,,,,,30412,10.0,10,,,,,,
,,,,,30415,3.0,3,,,,,,
,,,,,30420,5.0,5,,,,,,
,,,,,30428,8.0,8,,,,,,
,,,,,30432,4.0,4,,,,,,
,,,,,30436,4.0,4,,,,,,
,,,,,30444,8.0,8,,,,,,
,,,,,30457,13.0,13,,,,,,
,,,,,30464,7.0,7,,,,,,
,,,,,30468,4.0,4,,,,,,
,,,,,30473,5.0,5,,,,,,
,,,,,30480,7.0,7,,,,,,
,,,,,30489,9.0,9,,,,,,
,,,,,30493,4.0,4,,,,,,
,,,,,30524,31.0,31,,,,,,
,,,,,30530,6.0,6,,,,,,
,,,,,30534,4.0,4,,,,,,
,,,,,30539,5.0,5,,,,,,
,,,,,30554,15.0,15,,,,,,
,,,,,30563,9.0,9,,,,,,
,,,,,30568,5.0,5,,,,,,
,,,,,30578,10.0,10,,,,,,
,,,,,30584,6.0,6,,,,,,
,,,,,30587,3.0,3,,,,,,
,,,,,30600,13.0,13,,,,,,
,,,,,30605,5.0,5,,,,,,
,,,,,30611,6.0,6,,,,,,
,,,,,30618,7.0,7,,,,,,
,,,,,30624,6.0,6,,,,,,
,,,,,30634,10.0,10,,,,,,
,,,,,30637,3.0,3,,,,,,
,,,,,30642,5.0,5,,,,,,
,,,,,30651,9.0,9,,,,,,
,,,,,30660,9.0,9,,,,,,
,,,,,30667,7.0,7,,,,,,
,,,,,30677,10.0,10,,,,,,
,,,,,30689,12.0,12,,,,,,
,,,,,30700,11.0,11,,,,,,
,,,,,30706,6.0,6,,,,,,
,,,,,30709,3.0,3,,,,,,
,,,,,30714,5.0,5,,,,,,
,,,,,30719,5.0,5,,,,,,
,,,,,30723,4.0,4,,,,,,
,,,,,30737,14.0,14,,,,,,
,,,,,30742,5.0,5,,,,,,
,,,,,30747,5.0,5,,,,,,
,,,,,30759,12.0,12,,,,,,
,,,,,30765,6.0,6,,,,,,
,,,,,30768,3.0,3,,,,,,
,,,,,30773,5.0,5,,,,,,
,,,,,30776,3.0,3,,,,,,
,,,,,30780,4.0,4,,,,,,
,,,,,30784,4.0,4,,,,,,
,,,,,30790,6.0,6,,,,,,
,,,,,30801,11.0,11,,,,,,
,,,,,30807,6.0,6,,,,,,
,,,,,30816,9.0,9,,,,,,
,,,,,30820,4.0,4,,,,,,
,,,,,30824,4.0,4,,,,,,
,,,,,30831,7.0,7,,,,,,
,,,,,30835,4.0,4,,,,,,
,,,,,30843,8.0,8,,,,,,
,,,,,30846,3.0,3,,,,,,
,,,,,30852,6.0,6,,,,,,
,,,,,30858,6.0,6,,,,,,
,,,,,30866,8.0,8,,,,,,
,,,,,30873,7.0,7,,,,,,
,,,,,30879,6.0,6,,,,,,
,,,,,30882,3.0,3,,,,,,
,,,,,30888,6.0,6,,,,,,
,,,,,30896,8.0,8,,,,,,
,,,,,30904,8.0,8,,,,,,
,,,,,30911,7.0,7,,,,,,
,,,,,30914,3.0,3,,,,,,
,,,,,30924,10.0,10,,,,,,
,,,,,30931,7.0,7,,,,,,
,,,,,30935,4.0,4,,,,,,
,,,,,30939,4.0,4,,,,,,
,,,,,30945,6.0,6,,,,,,
,,,,,30949,4.0,4,,,,,,
,,,,,30953,4.0,4,,,,,,
,,,,,30959,6.0,6,,,,,,
,,,,,30968,9.0,9,,,,,,
,,,,,30976,8.0,8,,,,,,
,,,,,30984,8.0,8,,,,,,
,,,,,30994,10.0,10,,,,,,
,,,,,30997,3.0,3,,,,,,
,,,,,31000,,,2.1403303146362305,4.851039886474609,5.008710861206055,0.0003,0.0003,0.1
,,,,,31011,14.0,14,,,,,,
,,,,,31015,4.0,4,,,,,,
,,,,,31022,7.0,7,,,,,,
,,,,,31027,5.0,5,,,,,,
,,,,,31033,6.0,6,,,,,,
,,,,,31039,6.0,6,,,,,,
,,,,,31043,4.0,4,,,,,,
,,,,,31047,4.0,4,,,,,,
,,,,,31051,4.0,4,,,,,,
,,,,,31056,5.0,5,,,,,,
,,,,,31062,6.0,6,,,,,,
,,,,,31066,4.0,4,,,,,,
,,,,,31070,4.0,4,,,,,,
,,,,,31074,4.0,4,,,,,,
,,,,,31083,9.0,9,,,,,,
,,,,,31087,4.0,4,,,,,,
,,,,,31109,22.0,22,,,,,,
,,,,,31112,3.0,3,,,,,,
,,,,,31115,3.0,3,,,,,,
,,,,,31124,9.0,9,,,,,,
,,,,,31130,6.0,6,,,,,,
,,,,,31134,4.0,4,,,,,,
,,,,,31138,4.0,4,,,,,,
,,,,,31141,3.0,3,,,,,,
,,,,,31144,3.0,3,,,,,,
,,,,,31151,7.0,7,,,,,,
,,,,,31155,4.0,4,,,,,,
,,,,,31177,22.0,22,,,,,,
,,,,,31184,7.0,7,,,,,,
,,,,,31190,6.0,6,,,,,,
,,,,,31198,8.0,8,,,,,,
,,,,,31205,7.0,7,,,,,,
,,,,,31217,12.0,12,,,,,,
,,,,,31222,5.0,5,,,,,,
,,,,,31225,3.0,3,,,,,,
,,,,,31230,5.0,5,,,,,,
,,,,,31238,8.0,8,,,,,,
,,,,,31247,9.0,9,,,,,,
,,,,,31251,4.0,4,,,,,,
,,,,,31258,7.0,7,,,,,,
,,,,,31262,4.0,4,,,,,,
,,,,,31266,4.0,4,,,,,,
,,,,,31271,5.0,5,,,,,,
,,,,,31274,3.0,3,,,,,,
,,,,,31280,6.0,6,,,,,,
,,,,,31284,4.0,4,,,,,,
,,,,,31291,7.0,7,,,,,,
,,,,,31299,8.0,8,,,,,,
,,,,,31304,5.0,5,,,,,,
,,,,,31308,4.0,4,,,,,,
,,,,,31312,4.0,4,,,,,,
,,,,,31326,14.0,14,,,,,,
,,,,,31331,5.0,5,,,,,,
,,,,,31336,5.0,5,,,,,,
,,,,,31342,6.0,6,,,,,,
,,,,,31346,4.0,4,,,,,,
,,,,,31350,4.0,4,,,,,,
,,,,,31354,4.0,4,,,,,,
,,,,,31361,7.0,7,,,,,,
,,,,,31369,8.0,8,,,,,,
,,,,,31373,4.0,4,,,,,,
,,,,,31377,4.0,4,,,,,,
,,,,,31381,4.0,4,,,,,,
,,,,,31385,4.0,4,,,,,,
,,,,,31388,3.0,3,,,,,,
,,,,,31394,6.0,6,,,,,,
,,,,,31414,20.0,20,,,,,,
,,,,,31422,8.0,8,,,,,,
,,,,,31425,3.0,3,,,,,,
,,,,,31442,17.0,17,,,,,,
,,,,,31447,5.0,5,,,,,,
,,,,,31459,12.0,12,,,,,,
,,,,,31466,7.0,7,,,,,,
,,,,,31469,3.0,3,,,,,,
,,,,,31481,12.0,12,,,,,,
,,,,,31501,20.0,20,,,,,,
,,,,,31504,3.0,3,,,,,,
,,,,,31507,3.0,3,,,,,,
,,,,,31512,5.0,5,,,,,,
,,,,,31518,6.0,6,,,,,,
,,,,,31522,4.0,4,,,,,,
,,,,,31532,10.0,10,,,,,,
,,,,,31550,18.0,18,,,,,,
,,,,,31569,19.0,19,,,,,,
,,,,,31575,6.0,6,,,,,,
,,,,,31579,4.0,4,,,,,,
,,,,,31585,6.0,6,,,,,,
,,,,,31588,3.0,3,,,,,,
,,,,,31591,3.0,3,,,,,,
,,,,,31597,6.0,6,,,,,,
,,,,,31601,4.0,4,,,,,,
,,,,,31605,4.0,4,,,,,,
,,,,,31616,11.0,11,,,,,,
,,,,,31623,7.0,7,,,,,,
,,,,,31628,5.0,5,,,,,,
,,,,,31634,6.0,6,,,,,,
,,,,,31638,4.0,4,,,,,,
,,,,,31641,3.0,3,,,,,,
,,,,,31649,8.0,8,,,,,,
,,,,,31653,4.0,4,,,,,,
,,,,,31663,10.0,10,,,,,,
,,,,,31666,3.0,3,,,,,,
,,,,,31676,10.0,10,,,,,,
,,,,,31685,9.0,9,,,,,,
,,,,,31690,5.0,5,,,,,,
,,,,,31693,3.0,3,,,,,,
,,,,,31700,7.0,7,,,,,,
,,,,,31706,6.0,6,,,,,,
,,,,,31710,4.0,4,,,,,,
,,,,,31736,26.0,26,,,,,,
,,,,,31740,4.0,4,,,,,,
,,,,,31744,4.0,4,,,,,,
,,,,,31747,3.0,3,,,,,,
,,,,,31758,11.0,11,,,,,,
,,,,,31775,17.0,17,,,,,,
,,,,,31779,4.0,4,,,,,,
,,,,,31783,4.0,4,,,,,,
,,,,,31795,12.0,12,,,,,,
,,,,,31812,17.0,17,,,,,,
,,,,,31816,4.0,4,,,,,,
,,,,,31822,6.0,6,,,,,,
,,,,,31832,10.0,10,,,,,,
,,,,,31836,4.0,4,,,,,,
,,,,,31840,4.0,4,,,,,,
,,,,,31843,3.0,3,,,,,,
,,,,,31851,8.0,8,,,,,,
,,,,,31855,4.0,4,,,,,,
,,,,,31864,9.0,9,,,,,,
,,,,,31875,11.0,11,,,,,,
,,,,,31887,12.0,12,,,,,,
,,,,,31896,9.0,9,,,,,,
,,,,,31902,6.0,6,,,,,,
,,,,,31905,3.0,3,,,,,,
,,,,,31908,3.0,3,,,,,,
,,,,,31916,8.0,8,,,,,,
,,,,,31924,8.0,8,,,,,,
,,,,,31927,3.0,3,,,,,,
,,,,,31942,15.0,15,,,,,,
,,,,,31945,3.0,3,,,,,,
,,,,,31956,11.0,11,,,,,,
,,,,,31964,8.0,8,,,,,,
,,,,,31971,7.0,7,,,,,,
,,,,,31976,5.0,5,,,,,,
,,,,,31980,4.0,4,,,,,,
,,,,,31985,5.0,5,,,,,,
,,,,,31988,3.0,3,,,,,,
,,,,,31994,6.0,6,,,,,,
,,,,,32000,6.0,6,,,,,,
,,,,,32000,,,2.413154125213623,5.130643367767334,5.133970260620117,0.0003,0.0003,0.1
,,,,,32007,7.0,7,,,,,,
,,,,,32011,4.0,4,,,,,,
,,,,,32017,6.0,6,,,,,,
,,,,,32024,7.0,7,,,,,,
,,,,,32027,3.0,3,,,,,,
,,,,,32031,4.0,4,,,,,,
,,,,,32037,6.0,6,,,,,,
,,,,,32049,12.0,12,,,,,,
,,,,,32053,4.0,4,,,,,,
,,,,,32061,8.0,8,,,,,,
,,,,,32069,8.0,8,,,,,,
,,,,,32072,3.0,3,,,,,,
,,,,,32078,6.0,6,,,,,,
,,,,,32082,4.0,4,,,,,,
,,,,,32090,8.0,8,,,,,,
,,,,,32094,4.0,4,,,,,,
,,,,,32102,8.0,8,,,,,,
,,,,,32109,7.0,7,,,,,,
,,,,,32114,5.0,5,,,,,,
,,,,,32130,16.0,16,,,,,,
,,,,,32141,11.0,11,,,,,,
,,,,,32151,10.0,10,,,,,,
,,,,,32156,5.0,5,,,,,,
,,,,,32160,4.0,4,,,,,,
,,,,,32164,4.0,4,,,,,,
,,,,,32173,9.0,9,,,,,,
,,,,,32178,5.0,5,,,,,,
,,,,,32189,11.0,11,,,,,,
,,,,,32193,4.0,4,,,,,,
,,,,,32199,6.0,6,,,,,,
,,,,,32206,7.0,7,,,,,,
,,,,,32219,13.0,13,,,,,,
,,,,,32228,9.0,9,,,,,,
,,,,,32236,8.0,8,,,,,,
,,,,,32241,5.0,5,,,,,,
,,,,,32245,4.0,4,,,,,,
,,,,,32248,3.0,3,,,,,,
,,,,,32253,5.0,5,,,,,,
,,,,,32259,6.0,6,,,,,,
,,,,,32270,11.0,11,,,,,,
,,,,,32278,8.0,8,,,,,,
,,,,,32299,21.0,21,,,,,,
,,,,,32303,4.0,4,,,,,,
,,,,,32306,3.0,3,,,,,,
,,,,,32316,10.0,10,,,,,,
,,,,,32322,6.0,6,,,,,,
,,,,,32329,7.0,7,,,,,,
,,,,,32339,10.0,10,,,,,,
,,,,,32349,10.0,10,,,,,,
,,,,,32353,4.0,4,,,,,,
,,,,,32369,16.0,16,,,,,,
,,,,,32376,7.0,7,,,,,,
,,,,,32381,5.0,5,,,,,,
,,,,,32387,6.0,6,,,,,,
,,,,,32392,5.0,5,,,,,,
,,,,,32400,8.0,8,,,,,,
,,,,,32404,4.0,4,,,,,,
,,,,,32407,3.0,3,,,,,,
,,,,,32412,5.0,5,,,,,,
,,,,,32417,5.0,5,,,,,,
,,,,,32421,4.0,4,,,,,,
,,,,,32424,3.0,3,,,,,,
,,,,,32430,6.0,6,,,,,,
,,,,,32447,17.0,17,,,,,,
,,,,,32453,6.0,6,,,,,,
,,,,,32460,7.0,7,,,,,,
,,,,,32480,20.0,20,,,,,,
,,,,,32487,7.0,7,,,,,,
,,,,,32492,5.0,5,,,,,,
,,,,,32496,4.0,4,,,,,,
,,,,,32506,10.0,10,,,,,,
,,,,,32513,7.0,7,,,,,,
,,,,,32517,4.0,4,,,,,,
,,,,,32523,6.0,6,,,,,,
,,,,,32528,5.0,5,,,,,,
,,,,,32534,6.0,6,,,,,,
,,,,,32541,7.0,7,,,,,,
,,,,,32546,5.0,5,,,,,,
,,,,,32554,8.0,8,,,,,,
,,,,,32559,5.0,5,,,,,,
,,,,,32562,3.0,3,,,,,,
,,,,,32570,8.0,8,,,,,,
,,,,,32575,5.0,5,,,,,,
,,,,,32585,10.0,10,,,,,,
,,,,,32588,3.0,3,,,,,,
,,,,,32591,3.0,3,,,,,,
,,,,,32595,4.0,4,,,,,,
,,,,,32598,3.0,3,,,,,,
,,,,,32606,8.0,8,,,,,,
,,,,,32619,13.0,13,,,,,,
,,,,,32622,3.0,3,,,,,,
,,,,,32632,10.0,10,,,,,,
,,,,,32635,3.0,3,,,,,,
,,,,,32645,10.0,10,,,,,,
,,,,,32651,6.0,6,,,,,,
,,,,,32654,3.0,3,,,,,,
,,,,,32664,10.0,10,,,,,,
,,,,,32676,12.0,12,,,,,,
,,,,,32681,5.0,5,,,,,,
,,,,,32688,7.0,7,,,,,,
,,,,,32692,4.0,4,,,,,,
,,,,,32695,3.0,3,,,,,,
,,,,,32698,3.0,3,,,,,,
,,,,,32701,3.0,3,,,,,,
,,,,,32704,3.0,3,,,,,,
,,,,,32709,5.0,5,,,,,,
,,,,,32713,4.0,4,,,,,,
,,,,,32722,9.0,9,,,,,,
,,,,,32726,4.0,4,,,,,,
,,,,,32750,24.0,24,,,,,,
,,,,,32755,5.0,5,,,,,,
,,,,,32759,4.0,4,,,,,,
,,,,,32763,4.0,4,,,,,,
,,,,,32768,5.0,5,,,,,,
,,,,,32772,4.0,4,,,,,,
,,,,,32777,5.0,5,,,,,,
,,,,,32781,4.0,4,,,,,,
,,,,,32792,11.0,11,,,,,,
,,,,,32802,10.0,10,,,,,,
,,,,,32806,4.0,4,,,,,,
,,,,,32812,6.0,6,,,,,,
,,,,,32822,10.0,10,,,,,,
,,,,,32829,7.0,7,,,,,,
,,,,,32839,10.0,10,,,,,,
,,,,,32843,4.0,4,,,,,,
,,,,,32852,9.0,9,,,,,,
,,,,,32860,8.0,8,,,,,,
,,,,,32864,4.0,4,,,,,,
,,,,,32883,19.0,19,,,,,,
,,,,,32887,4.0,4,,,,,,
,,,,,32893,6.0,6,,,,,,
,,,,,32899,6.0,6,,,,,,
,,,,,32907,8.0,8,,,,,,
,,,,,32912,5.0,5,,,,,,
,,,,,32916,4.0,4,,,,,,
,,,,,32923,7.0,7,,,,,,
,,,,,32928,5.0,5,,,,,,
,,,,,32932,4.0,4,,,,,,
,,,,,32936,4.0,4,,,,,,
,,,,,32944,8.0,8,,,,,,
,,,,,32949,5.0,5,,,,,,
,,,,,32955,6.0,6,,,,,,
,,,,,32960,5.0,5,,,,,,
,,,,,32964,4.0,4,,,,,,
,,,,,32983,19.0,19,,,,,,
,,,,,32988,5.0,5,,,,,,
,,,,,33000,,,2.141421318054199,5.002813339233398,5.143623352050781,0.0003,0.0003,0.1
,,,,,33004,16.0,16,,,,,,
,,,,,33009,5.0,5,,,,,,
,,,,,33012,3.0,3,,,,,,
,,,,,33019,7.0,7,,,,,,
,,,,,33032,13.0,13,,,,,,
,,,,,33036,4.0,4,,,,,,
,,,,,33043,7.0,7,,,,,,
,,,,,33046,3.0,3,,,,,,
