Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,54000,-113.45601,112,,,,,,
,,,,,54000,,,71.08792114257812,16.81859016418457,17.838775634765625,87.65263366699219,0.6759999999999999,0.001
,,,,,54098,-32.47664,98,,,,,,
,,,,,54166,-85.06591,68,,,,,,
,,,,,54282,-102.44205,116,,,,,,
,,,,,54389,-69.797905,107,,,,,,
,,,,,54470,-9.670219,81,,,,,,
,,,,,54565,-3.9201126,95,,,,,,
,,,,,54744,-97.14748,179,,,,,,
,,,,,54866,-104.66121,122,,,,,,
,,,,,54981,-56.426445,115,,,,,,
,,,,,55000,,,2.6950201988220215,13.306198120117188,13.072575569152832,35.1152458190918,0.67,0.001
,,,,,55177,-193.65341,196,,,,,,
,,,,,55319,-81.67996,142,,,,,,
,,,,,55393,-31.7958,74,,,,,,
,,,,,55494,-69.80874,101,,,,,,
,,,,,55623,-44.427853,129,,,,,,
,,,,,55709,-24.002075,86,,,,,,
,,,,,55877,-52.32045,168,,,,,,
,,,,,55965,-56.799213,88,,,,,,
,,,,,56000,,,2.734870433807373,23.29421043395996,23.778657913208008,59.537479400634766,0.6639999999999999,0.001
,,,,,56094,-30.929337,129,,,,,,
,,,,,56164,-21.963837,70,,,,,,
,,,,,56259,-75.2326,95,,,,,,
,,,,,56398,-126.73905,139,,,,,,
,,,,,56486,-31.426437,88,,,,,,
,,,,,56576,-38.06334,90,,,,,,
,,,,,56662,-43.336826,86,,,,,,
,,,,,56775,-44.188995,113,,,,,,
,,,,,56843,-80.22198,68,,,,,,
,,,,,56969,-96.21762,126,,,,,,
,,,,,57000,,,2.9343652725219727,20.559247970581055,20.340803146362305,32.50056457519531,0.6579999999999999,0.001
,,,,,57070,-52.30451,101,,,,,,
,,,,,57174,-92.12688,104,,,,,,
,,,,,57274,-85.83493,100,,,,,,
,,,,,57392,-91.6574,118,,,,,,
,,,,,57517,-1.3975525,125,,,,,,
,,,,,57611,-54.58054,94,,,,,,
,,,,,57678,-32.086075,67,,,,,,
,,,,,57750,-85.65257,72,,,,,,
,,,,,57874,-69.78105,124,,,,,,
,,,,,58000,,,3.8296005725860596,22.426223754882812,22.69932746887207,60.094085693359375,0.652,0.001
,,,,,58089,52.772003,215,,,,,,
,,,,,58205,-59.95747,116,,,,,,
,,,,,58337,-8.747414,132,,,,,,
,,,,,58457,-135.91838,120,,,,,,
,,,,,58567,-91.84524,110,,,,,,
,,,,,58660,-50.63471,93,,,,,,
,,,,,58776,-79.509315,116,,,,,,
,,,,,58876,-50.60792,100,,,,,,
,,,,,58956,-89.22897,80,,,,,,
,,,,,59000,,,364.8306579589844,21.85753059387207,25.086750030517578,562.2142333984375,0.646,0.001
,,,,,59059,-72.24266,103,,,,,,
,,,,,59160,-102.199814,101,,,,,,
,,,,,59263,-60.439434,103,,,,,,
,,,,,59354,-23.5251,91,,,,,,
,,,,,59448,-87.18493,94,,,,,,
,,,,,59557,-72.165054,109,,,,,,
,,,,,59638,-65.261475,81,,,,,,
,,,,,59744,-100.41018,106,,,,,,
,,,,,59814,-34.94529,70,,,,,,
,,,,,59916,-104.30506,102,,,,,,
-214.57376,79.435646,-78.45662,-308.0301,475.8,60000,,,2.5127317905426025,19.903602600097656,20.175987243652344,25.614452362060547,0.6399999999999999,0.001
,,,,,60006,-53.94205,90,,,,,,
,,,,,60090,-100.3646,84,,,,,,
,,,,,60194,-90.09106,104,,,,,,
,,,,,60276,-107.41163,82,,,,,,
,,,,,60389,-85.21345,113,,,,,,
,,,,,60502,-60.506836,113,,,,,,
,,,,,60601,-68.773964,99,,,,,,
,,,,,60675,-47.957546,74,,,,,,
,,,,,60782,-9.529221,107,,,,,,
,,,,,60888,-118.536415,106,,,,,,
,,,,,60963,-71.056366,75,,,,,,
,,,,,61000,,,30.851896286010742,12.406030654907227,12.243429183959961,97.82962799072266,0.634,0.001
,,,,,61039,-47.68736,76,,,,,,
,,,,,61116,-78.76331,77,,,,,,
,,,,,61188,-79.05709,72,,,,,,
,,,,,61318,-75.34143,130,,,,,,
,,,,,61413,-20.168312,95,,,,,,
,,,,,61495,-56.91881,82,,,,,,
,,,,,61563,-69.977585,68,,,,,,
,,,,,61663,-132.38509,100,,,,,,
,,,,,61762,-82.69389,99,,,,,,
,,,,,61842,-26.017464,80,,,,,,
,,,,,61956,-101.82574,114,,,,,,
,,,,,62000,,,5.290013790130615,21.188425064086914,21.78854751586914,69.05646514892578,0.628,0.001
,,,,,62053,-79.57483,97,,,,,,
,,,,,62156,-31.379562,103,,,,,,
,,,,,62258,-35.339905,102,,,,,,
,,,,,62368,-88.76978,110,,,,,,
,,,,,62448,-82.90238,80,,,,,,
,,,,,62543,-75.30844,95,,,,,,
,,,,,62624,-29.770828,81,,,,,,
,,,,,62707,-60.66484,83,,,,,,
,,,,,62806,-81.3827,99,,,,,,
,,,,,62919,-60.049103,113,,,,,,
,,,,,63000,,,4.437970161437988,16.1939640045166,15.744373321533203,54.82552719116211,0.622,0.001
,,,,,63011,-35.71547,92,,,,,,
,,,,,63101,-59.9775,90,,,,,,
,,,,,63200,-77.72458,99,,,,,,
,,,,,63269,-37.407784,69,,,,,,
,,,,,63341,-15.328232,72,,,,,,
,,,,,63413,-32.855324,72,,,,,,
,,,,,63520,-114.01404,107,,,,,,
,,,,,63599,-68.9324,79,,,,,,
,,,,,63679,-24.935257,80,,,,,,
,,,,,63790,-59.70148,111,,,,,,
,,,,,63864,-66.93971,74,,,,,,
,,,,,63939,-71.09507,75,,,,,,
,,,,,64000,,,10.1650390625,21.791156768798828,21.02925682067871,76.13160705566406,0.616,0.001
,,,,,64038,-96.5684,99,,,,,,
,,,,,64158,-26.384323,120,,,,,,
,,,,,64273,-51.03594,115,,,,,,
,,,,,64359,-52.832966,86,,,,,,
,,,,,64465,-37.750053,106,,,,,,
,,,,,64691,-356.12543,226,,,,,,
,,,,,64807,-67.47551,116,,,,,,
,,,,,64898,-25.016235,91,,,,,,
,,,,,65000,,,8.369275093078613,11.192682266235352,10.621435165405273,57.7240104675293,0.61,0.001
,,,,,65005,-43.424152,107,,,,,,
,,,,,65090,-43.453888,85,,,,,,
,,,,,65187,-52.651253,97,,,,,,
,,,,,65284,-32.14589,97,,,,,,
,,,,,65401,-156.59853,117,,,,,,
,,,,,65527,-56.934036,126,,,,,,
,,,,,65639,-48.881824,112,,,,,,
,,,,,65727,-41.518677,88,,,,,,
,,,,,65806,-40.85849,79,,,,,,
,,,,,65892,-112.24833,86,,,,,,
,,,,,65995,-76.61366,103,,,,,,
,,,,,66000,,,3.097342014312744,25.372276306152344,25.479267120361328,29.468345642089844,0.604,0.001
,,,,,66093,-67.245575,98,,,,,,
,,,,,66168,-37.185936,75,,,,,,
,,,,,66269,-64.04642,101,,,,,,
,,,,,66390,-93.768234,121,,,,,,
,,,,,66485,-82.518196,95,,,,,,
,,,,,66589,-82.58628,104,,,,,,
,,,,,66686,-86.08178,97,,,,,,
,,,,,66756,-87.04059,70,,,,,,
,,,,,66870,-30.98169,114,,,,,,
,,,,,66970,-21.240486,100,,,,,,
,,,,,67000,,,152.93617248535156,22.49956512451172,23.844390869140625,644.0380249023438,0.598,0.001
,,,,,67052,-9.184235,82,,,,,,
,,,,,67138,-43.09838,86,,,,,,
,,,,,67239,-68.32978,101,,,,,,
,,,,,67363,9.584717,124,,,,,,
,,,,,67433,-64.33048,70,,,,,,
,,,,,67528,-14.390381,95,,,,,,
,,,,,67624,-23.889496,96,,,,,,
,,,,,67692,-61.18858,68,,,,,,
,,,,,67764,-8.039032,72,,,,,,
,,,,,67839,-40.68292,75,,,,,,
,,,,,67961,-136.72632,122,,,,,,
,,,,,68000,,,6.7391486167907715,19.64204216003418,19.794784545898438,70.93524932861328,0.5920000000000001,0.001
,,,,,68068,-117.10675,107,,,,,,
,,,,,68146,-89.74911,78,,,,,,
,,,,,68268,-78.84378,122,,,,,,
,,,,,68391,-1.2678146,123,,,,,,
,,,,,68549,-21.683098,158,,,,,,
,,,,,68630,-70.79153,81,,,,,,
,,,,,68773,-18.274826,143,,,,,,
,,,,,68905,0.21469879,132,,,,,,
,,,,,68984,-62.486984,79,,,,,,
,,,,,69000,,,3.18780255317688,20.86363410949707,20.794076919555664,44.61692810058594,0.586,0.001
,,,,,69076,-20.354744,92,,,,,,
,,,,,69258,-4.985199,182,,,,,,
,,,,,69368,-73.889915,110,,,,,,
,,,,,69443,-18.149384,75,,,,,,
,,,,,69536,-79.335815,93,,,,,,
,,,,,69630,-103.707306,94,,,,,,
,,,,,69725,-71.58043,95,,,,,,
,,,,,69809,-65.825,84,,,,,,
,,,,,69883,-18.10353,74,,,,,,
-194.40952,76.41037,-99.270485,-358.26535,488.1,70000,,,6.3215484619140625,16.5856876373291,16.57273292541504,48.033138275146484,0.58,0.001
,,,,,70013,-37.50624,130,,,,,,
,,,,,70084,-50.860283,71,,,,,,
,,,,,70205,5.239685,121,,,,,,
,,,,,70288,-26.593002,83,,,,,,
,,,,,70395,-135.28992,107,,,,,,
,,,,,70516,-59.34365,121,,,,,,
,,,,,70615,-32.912674,99,,,,,,
,,,,,70692,-57.263023,77,,,,,,
,,,,,70847,-195.90323,155,,,,,,
,,,,,70918,-47.58706,71,,,,,,
,,,,,71000,,,4.788413047790527,26.88260269165039,27.037874221801758,34.19163513183594,0.5740000000000001,0.001
,,,,,71003,-40.7398,85,,,,,,
,,,,,71096,-72.479355,93,,,,,,
,,,,,71218,-146.76129,122,,,,,,
,,,,,71317,-54.50561,99,,,,,,
,,,,,71443,-17.729721,126,,,,,,
,,,,,71576,-16.888832,133,,,,,,
,,,,,71652,-41.35172,76,,,,,,
,,,,,71770,-97.15841,118,,,,,,
,,,,,71865,18.98996,95,,,,,,
,,,,,71946,-75.536514,81,,,,,,
,,,,,72000,,,3.7410738468170166,30.595890045166016,31.147090911865234,64.187255859375,0.5680000000000001,0.001
,,,,,72031,-47.25927,85,,,,,,
,,,,,72141,-55.20769,110,,,,,,
,,,,,72212,-110.31839,71,,,,,,
,,,,,72301,-57.513615,89,,,,,,
,,,,,72397,-43.43002,96,,,,,,
,,,,,72523,-188.21266,126,,,,,,
,,,,,72645,-219.5986,122,,,,,,
,,,,,72746,-28.036964,101,,,,,,
,,,,,72821,-4.4126587,75,,,,,,
,,,,,72930,-80.415634,109,,,,,,
,,,,,73000,,,30.491477966308594,26.091175079345703,25.958284378051758,73.82659149169922,0.5619999999999999,0.001
,,,,,73053,-53.940983,123,,,,,,
,,,,,73183,-49.09256,130,,,,,,
,,,,,73295,-61.73223,112,,,,,,
,,,,,73363,-6.995079,68,,,,,,
,,,,,73474,-91.216385,111,,,,,,
,,,,,73552,-27.576088,78,,,,,,
,,,,,73650,-45.51181,98,,,,,,
,,,,,73772,-33.37008,122,,,,,,
,,,,,73855,-33.363922,83,,,,,,
,,,,,73971,-52.18518,116,,,,,,
,,,,,74000,,,8.374493598937988,29.31028938293457,29.788681030273438,47.75774002075195,0.556,0.001
,,,,,74058,-45.431026,87,,,,,,
,,,,,74167,-103.95324,109,,,,,,
,,,,,74281,7.7516556,114,,,,,,
,,,,,74360,-72.52267,79,,,,,,
,,,,,74444,-58.11564,84,,,,,,
,,,,,74562,-28.15689,118,,,,,,
,,,,,74665,-67.13994,103,,,,,,
,,,,,74762,-20.397545,97,,,,,,
,,,,,74837,-46.80826,75,,,,,,
,,,,,74906,-7.7689896,69,,,,,,
,,,,,75000,,,11.24698257446289,28.502443313598633,28.619632720947266,52.284881591796875,0.55,0.001
,,,,,75013,-23.326447,107,,,,,,
,,,,,75107,-48.67844,94,,,,,,
,,,,,75221,-36.54875,114,,,,,,
,,,,,75341,-65.31057,120,,,,,,
,,,,,75433,-44.051056,92,,,,,,
,,,,,75528,-9.360016,95,,,,,,
,,,,,75618,27.405289,90,,,,,,
,,,,,75710,-114.92771,92,,,,,,
,,,,,75814,-41.822426,104,,,,,,
,,,,,75890,-12.681335,76,,,,,,
,,,,,75964,-7.90361,74,,,,,,
,,,,,76000,,,44.632938385009766,27.778377532958984,26.756328582763672,154.11041259765625,0.5439999999999999,0.001
,,,,,76041,-69.96187,77,,,,,,
,,,,,76132,-1.1002731,91,,,,,,
,,,,,76247,14.150505,115,,,,,,
,,,,,76325,-39.808857,78,,,,,,
,,,,,76399,-21.307861,74,,,,,,
,,,,,76482,-93.392494,83,,,,,,
,,,,,76590,-34.29747,108,,,,,,
,,,,,76700,-32.890823,110,,,,,,
,,,,,76830,19.91932,130,,,,,,
,,,,,76922,-75.842606,92,,,,,,
,,,,,77000,,,81.9947738647461,17.596691131591797,18.838226318359375,285.52154541015625,0.538,0.001
,,,,,77058,-51.598473,136,,,,,,
,,,,,77145,7.630249,87,,,,,,
,,,,,77269,-63.196964,124,,,,,,
,,,,,77355,-40.583817,86,,,,,,
,,,,,77463,-34.55281,108,,,,,,
,,,,,77548,-94.05808,85,,,,,,
,,,,,77640,-19.851486,92,,,,,,
,,,,,77727,-59.67807,87,,,,,,
,,,,,77823,-57.986565,96,,,,,,
,,,,,77901,-42.30907,78,,,,,,
,,,,,78000,,,4.976326942443848,30.7408447265625,30.485572814941406,49.78362274169922,0.532,0.001
,,,,,78016,-62.92228,115,,,,,,
,,,,,78091,-26.746277,75,,,,,,
,,,,,78187,-34.489685,96,,,,,,
,,,,,78357,-49.338997,170,,,,,,
,,,,,78473,-65.31225,116,,,,,,
,,,,,78593,23.09327,120,,,,,,
,,,,,78686,-44.739418,93,,,,,,
,,,,,78790,-1.4549484,104,,,,,,
,,,,,78862,-41.060688,72,,,,,,
,,,,,78974,-15.360283,112,,,,,,
,,,,,79000,,,171.516357421875,25.968212127685547,28.39903450012207,218.38714599609375,0.526,0.001
,,,,,79076,-48.178726,102,,,,,,
,,,,,79180,-31.233673,104,,,,,,
,,,,,79259,-30.197594,79,,,,,,
,,,,,79346,-86.29732,87,,,,,,
,,,,,79431,38.207214,85,,,,,,
,,,,,79528,-64.417076,97,,,,,,
,,,,,79619,-22.520012,91,,,,,,
,,,,,79732,-14.939499,113,,,,,,
,,,,,79824,-34.819794,92,,,,,,
,,,,,79937,-73.10368,113,,,,,,
-222.70146,56.21813,-121.82297,-308.62878,627.5,80000,,,3.200240135192871,18.834667205810547,19.19171905517578,41.98556137084961,0.52,0.001
,,,,,80034,-49.508945,97,,,,,,
,,,,,80171,-30.735023,137,,,,,,
,,,,,80267,-36.37397,96,,,,,,
,,,,,80354,-28.113533,87,,,,,,
,,,,,80466,-16.346634,112,,,,,,
,,,,,80558,-51.32634,92,,,,,,
,,,,,80683,-38.44062,125,,,,,,
,,,,,80819,-2.9160004,136,,,,,,
,,,,,80945,-89.07194,126,,,,,,
,,,,,81000,,,63.240264892578125,3.583096981048584,3.2984867095947266,111.98709106445312,0.514,0.001
,,,,,81039,-28.467583,94,,,,,,
,,,,,81136,-49.81192,97,,,,,,
,,,,,81218,12.082817,82,,,,,,
,,,,,81289,-38.873413,71,,,,,,
,,,,,81446,-38.84298,157,,,,,,
,,,,,81580,-17.486664,134,,,,,,
,,,,,81695,8.214516,115,,,,,,
,,,,,81803,9.615799,108,,,,,,
,,,,,81910,-62.83864,107,,,,,,
,,,,,82000,,,4.717578887939453,30.992019653320312,30.994129180908203,38.68545150756836,0.508,0.001
,,,,,82026,-40.304527,116,,,,,,
,,,,,82135,-15.342758,109,,,,,,
,,,,,82225,-48.98564,90,,,,,,
,,,,,82312,26.059517,87,,,,,,
,,,,,82440,19.276512,128,,,,,,
,,,,,82525,-50.109543,85,,,,,,
,,,,,82610,9.4136505,85,,,,,,
,,,,,82695,-28.04641,85,,,,,,
,,,,,82765,-20.235443,70,,,,,,
,,,,,83000,,,5.266822814941406,15.63133430480957,15.453554153442383,41.77484893798828,0.502,0.001
,,,,,83433,-248.58469,668,,,,,,
,,,,,83517,-23.747643,84,,,,,,
,,,,,83623,-36.650845,106,,,,,,
,,,,,83712,13.946472,89,,,,,,
,,,,,83828,13.083954,116,,,,,,
,,,,,83914,-48.474094,86,,,,,,
,,,,,84000,-40.12193,86,,,,,,
,,,,,84000,,,10.30428695678711,23.974267959594727,23.439083099365234,52.13094711303711,0.4959999999999999,0.001
,,,,,84108,-38.082165,108,,,,,,
,,,,,84226,18.988586,118,,,,,,
,,,,,84351,-43.357853,125,,,,,,
,,,,,84439,-52.00772,88,,,,,,
,,,,,84540,-14.3600235,101,,,,,,
,,,,,84674,-30.508492,134,,,,,,
,,,,,84753,-16.665146,79,,,,,,
,,,,,84883,-57.60298,130,,,,,,
,,,,,85000,,,4.383960723876953,17.376501083374023,17.56659698486328,47.46974182128906,0.49,0.001
,,,,,85008,-30.31559,125,,,,,,
,,,,,85135,13.482178,127,,,,,,
,,,,,85281,-45.388557,146,,,,,,
,,,,,85409,-1.1304092,128,,,,,,
,,,,,86000,,,4.12647008895874,39.157615661621094,38.59612274169922,49.15858840942383,0.484,0.001
,,,,,86137,-81.032166,728,,,,,,
,,,,,86255,-9.131645,118,,,,,,
,,,,,86348,-49.966545,93,,,,,,
,,,,,86439,-17.056747,91,,,,,,
,,,,,86523,-14.517914,84,,,,,,
,,,,,86837,-15.544281,314,,,,,,
,,,,,86936,-48.143074,99,,,,,,
,,,,,87000,,,38.31779479980469,30.607492446899414,30.3043212890625,117.62052154541016,0.478,0.001
,,,,,87037,-33.75814,101,,,,,,
,,,,,87146,-12.75444,109,,,,,,
,,,,,88000,,,4.34303617477417,31.216575622558594,31.08554458618164,44.251731872558594,0.472,0.001
,,,,,88146,88.33008,1000,,,,,,
,,,,,88225,-17.74121,79,,,,,,
,,,,,88327,-48.512283,102,,,,,,
,,,,,88409,-19.224136,82,,,,,,
,,,,,88501,38.308304,92,,,,,,
,,,,,88596,1.0395584,95,,,,,,
,,,,,88676,-47.441513,80,,,,,,
,,,,,89000,,,47.50920104980469,19.0893497467041,18.95090103149414,109.86553955078125,0.46599999999999997,0.001
,,,,,89676,16.280928,1000,,,,,,
,,,,,89787,-57.08669,111,,,,,,
,,,,,89864,22.697891,77,,,,,,
,,,,,89970,-18.17524,106,,,,,,
-88.91539,116.56227,226.97662,-239.07547,515.5,90000,,,28.086212158203125,32.49305725097656,33.331390380859375,112.6102523803711,0.45999999999999996,0.001
,,,,,90078,-10.669067,108,,,,,,
,,,,,90454,-161.08347,376,,,,,,
,,,,,90550,-18.527985,96,,,,,,
,,,,,91000,,,6.494722366333008,31.99058723449707,33.01893615722656,97.08332824707031,0.45399999999999996,0.001
,,,,,91550,-169.14978,1000,,,,,,
,,,,,91643,38.63521,93,,,,,,
,,,,,91808,-39.246353,165,,,,,,
,,,,,91920,-1.3190308,112,,,,,,
,,,,,92000,,,34.57968521118164,11.829619407653809,13.407634735107422,105.71953582763672,0.44800000000000006,0.001
,,,,,92065,-88.038666,145,,,,,,
,,,,,92168,5.596634,103,,,,,,
,,,,,92428,-162.17447,260,,,,,,
,,,,,92534,-64.69527,106,,,,,,
,,,,,92613,-6.5691605,79,,,,,,
,,,,,92718,24.406998,105,,,,,,
,,,,,92839,-50.613422,121,,,,,,
,,,,,92935,-24.602837,96,,,,,,
,,,,,93000,,,13.725489616394043,25.457056045532227,25.545654296875,69.31640625,0.44199999999999995,0.001
,,,,,93064,63.13939,129,,,,,,
,,,,,93232,-2.7514496,168,,,,,,
,,,,,94000,,,27.679487228393555,31.91788101196289,31.778470993041992,91.73393249511719,0.43599999999999994,0.001
,,,,,94232,89.40104,1000,,,,,,
,,,,,94360,4.278366,128,,,,,,
,,,,,94479,-15.545479,119,,,,,,
,,,,,95000,,,6.832388877868652,29.494640350341797,29.555341720581055,37.437103271484375,0.43000000000000005,0.001
,,,,,95479,66.613525,1000,,,,,,
,,,,,95709,-77.27036,230,,,,,,
,,,,,96000,,,5.042994499206543,22.74122428894043,22.85601043701172,44.91270446777344,0.42399999999999993,0.001
,,,,,96709,106.36328,1000,,,,,,
,,,,,96800,-44.364822,91,,,,,,
,,,,,96921,-119.549286,121,,,,,,
,,,,,97000,,,39.50450134277344,38.06208038330078,37.36100769042969,147.64566040039062,0.41800000000000004,0.001
,,,,,97035,-159.70267,114,,,,,,
,,,,,97155,-3.2149506,120,,,,,,
,,,,,97286,42.673218,131,,,,,,
,,,,,97858,-186.3402,572,,,,,,
,,,,,97951,-0.9397049,93,,,,,,
,,,,,98000,,,4.406449317932129,40.91596603393555,40.46076202392578,65.87921142578125,0.41200000000000003,0.001
,,,,,98034,-35.274628,83,,,,,,
,,,,,98190,-45.22301,156,,,,,,
,,,,,98370,-3.248085,180,,,,,,
,,,,,98468,38.645416,98,,,,,,
,,,,,98553,-44.212574,85,,,,,,
,,,,,98643,-56.016796,90,,,,,,
,,,,,98995,-211.79556,352,,,,,,
,,,,,99000,,,10.519333839416504,30.846622467041016,31.25802230834961,60.03461837768555,0.4059999999999999,0.001
,,,,,99338,-114.47,343,,,,,,
,,,,,99415,-19.684692,77,,,,,,
,,,,,99511,9.592232,96,,,,,,
-37.415703,149.07193,215.61124,-220.07462,785.9,100000,,,3.5825695991516113,39.82086944580078,39.659358978271484,37.73093795776367,0.4,0.001
,,,,,100511,-57.646343,1000,,,,,,
,,,,,100618,-57.028244,107,,,,,,
,,,,,100758,-15.066681,140,,,,,,
,,,,,100858,-33.006386,100,,,,,,
,,,,,101000,,,4.448835372924805,41.467445373535156,41.52008819580078,49.48014831542969,0.394,0.001
,,,,,101858,48.059017,1000,,,,,,
,,,,,101979,-37.340492,121,,,,,,
,,,,,102000,,,5.579401016235352,33.15838623046875,32.5181884765625,61.279903411865234,0.3879999999999999,0.001
,,,,,102142,29.379654,163,,,,,,
,,,,,102229,53.510147,87,,,,,,
,,,,,102884,-13.986427,655,,,,,,
,,,,,103000,,,33.690643310546875,25.13483238220215,25.088146209716797,90.72064208984375,0.382,0.001
,,,,,103884,27.829544,1000,,,,,,
,,,,,104000,,,6.894319534301758,33.53128433227539,33.787620544433594,81.81938171386719,0.376,0.001
,,,,,104114,25.172905,230,,,,,,
,,,,,104192,-12.348419,78,,,,,,
,,,,,104302,-7.2688675,110,,,,,,
,,,,,104402,-51.06079,100,,,,,,
,,,,,104516,25.952423,114,,,,,,
,,,,,104785,-66.725876,269,,,,,,
,,,,,105000,,,51.10268783569336,25.323713302612305,26.262481689453125,183.1226806640625,0.37,0.001
,,,,,105189,-46.640923,404,,,,,,
,,,,,105295,-32.795647,106,,,,,,
,,,,,105422,-12.296211,127,,,,,,
,,,,,105546,15.160423,124,,,,,,
,,,,,105643,1.7133331,97,,,,,,
,,,,,105721,-27.682144,78,,,,,,
,,,,,105808,-39.02415,87,,,,,,
,,,,,105883,-29.236855,75,,,,,,
,,,,,106000,,,11.220341682434082,45.06269836425781,44.265655517578125,108.1385269165039,0.364,0.001
,,,,,106047,-40.059227,164,,,,,,
,,,,,106196,16.001717,149,,,,,,
,,,,,106872,-158.6313,676,,,,,,
,,,,,107000,,,2.985079526901245,42.50053405761719,42.892799377441406,60.454200744628906,0.358,0.001
,,,,,107150,-132.31561,278,,,,,,
,,,,,108000,,,10.423897743225098,40.60795593261719,41.24610900878906,66.29051208496094,0.352,0.001
,,,,,108150,57.543407,1000,,,,,,
,,,,,109000,,,60.3115119934082,35.12664031982422,35.92814636230469,140.11619567871094,0.346,0.001
,,,,,109150,52.431377,1000,,,,,,
,,,,,109244,49.33824,94,,,,,,
,,,,,109354,-137.34871,110,,,,,,
,,,,,109457,-19.073639,103,,,,,,
,,,,,109568,8.444572,111,,,,,,
,,,,,109662,-25.402863,94,,,,,,
,,,,,109802,41.045425,140,,,,,,
,,,,,109914,-23.143738,112,,,,,,
-61.327526,95.200935,211.69577,-133.46751,717.0,110000,,,11.569360733032227,30.698780059814453,30.828460693359375,91.90180206298828,0.3400000000000001,0.001
,,,,,110050,-51.194492,136,,,,,,
,,,,,111000,,,22.7304744720459,42.948570251464844,43.2431640625,279.0611877441406,0.33399999999999996,0.001
,,,,,111050,133.03445,1000,,,,,,
,,,,,111203,-14.425461,153,,,,,,
,,,,,112000,,,27.98846435546875,34.876197814941406,35.383628845214844,119.98933410644531,0.32799999999999996,0.001
,,,,,112203,107.21398,1000,,,,,,
,,,,,113000,,,4.190352916717529,44.204593658447266,43.89772415161133,47.18522644042969,0.32200000000000006,0.001
,,,,,113203,31.853342,1000,,,,,,
,,,,,114000,,,11.374631881713867,38.347599029541016,38.00019836425781,72.2975082397461,0.31599999999999995,0.001
,,,,,114203,80.56284,1000,,,,,,
,,,,,114334,57.962036,131,,,,,,
,,,,,114852,-164.60028,518,,,,,,
,,,,,114991,22.607582,139,,,,,,
,,,,,115000,,,4.394491672515869,42.223838806152344,42.03205490112305,32.7691764831543,0.30999999999999994,0.001
,,,,,115138,11.075058,147,,,,,,
,,,,,115504,-93.72233,366,,,,,,
,,,,,115618,-3.204033,114,,,,,,
,,,,,115752,31.203552,134,,,,,,
,,,,,115849,8.349869,97,,,,,,
,,,,,115943,-44.41172,94,,,,,,
,,,,,116000,,,22.3248291015625,29.450040817260742,28.853071212768555,104.11585235595703,0.30400000000000005,0.001
,,,,,116053,-55.51999,110,,,,,,
,,,,,117000,,,24.595949172973633,50.07765579223633,52.20895767211914,199.79818725585938,0.29799999999999993,0.001
,,,,,117053,-0.19889355,1000,,,,,,
,,,,,117198,-56.189915,145,,,,,,
,,,,,117288,21.203026,90,,,,,,
,,,,,118000,,,6.742294788360596,49.39745330810547,49.04712677001953,56.32859420776367,0.29200000000000004,0.001
,,,,,118288,-101.19089,1000,,,,,,
,,,,,119000,,,6.015199661254883,40.03600311279297,40.095420837402344,44.60944366455078,0.28600000000000003,0.001
,,,,,119288,96.97869,1000,,,,,,
,,,,,119420,4.7129974,132,,,,,,
,,,,,119690,-21.122124,270,,,,,,
55.361916,133.7871,223.22778,-119.02486,528.6,120000,,,7.205234527587891,48.161376953125,48.54449462890625,52.73567581176758,0.2799999999999999,0.001
,,,,,120690,155.25153,1000,,,,,,
,,,,,120967,-70.05483,277,,,,,,
,,,,,121000,,,7.047123432159424,47.09105682373047,47.28302001953125,47.227943420410156,0.274,0.001
,,,,,121196,9.0032425,229,,,,,,
,,,,,121364,37.335754,168,,,,,,
,,,,,122000,,,10.342646598815918,36.42848205566406,35.3826789855957,116.85790252685547,0.268,0.001
,,,,,122364,114.49051,1000,,,,,,
,,,,,123000,,,15.87690258026123,52.236995697021484,52.451297760009766,70.13621520996094,0.262,0.001
,,,,,123364,118.25734,1000,,,,,,
,,,,,124000,,,17.39586639404297,44.8731689453125,44.59547424316406,113.30766296386719,0.256,0.001
,,,,,124364,6.171662,1000,,,,,,
,,,,,124734,219.31065,370,,,,,,
,,,,,125000,,,5.717572212219238,31.888446807861328,32.16973876953125,46.487945556640625,0.25,0.001
,,,,,125572,-125.36673,838,,,,,,
,,,,,126000,,,8.977262496948242,51.71070861816406,52.304664611816406,90.17228698730469,0.244,0.001
,,,,,126572,103.79073,1000,,,,,,
,,,,,126928,-220.87965,356,,,,,,
,,,,,127000,,,7.8111467361450195,52.66884231567383,53.24240493774414,70.87165832519531,0.238,0.001
,,,,,127928,109.137184,1000,,,,,,
,,,,,128000,,,101.53067016601562,33.799224853515625,35.560028076171875,211.0938262939453,0.23199999999999998,0.001
,,,,,128928,20.036806,1000,,,,,,
,,,,,129000,,,12.316162109375,40.37422180175781,40.841026306152344,66.77467346191406,0.22599999999999998,0.001
,,,,,129928,-40.82434,1000,,,,,,
-28.516506,87.07637,176.81773,-199.97449,930.5,130000,,,6.47355842590332,56.099403381347656,55.325618743896484,73.81843566894531,0.21999999999999997,0.001
,,,,,130928,16.68925,1000,,,,,,
