Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,65000,,,3.946709156036377,12.743400573730469,13.129825592041016,154.5847930908203,0.9071875,9.739572916666667e-05
,,,,,65016,220.0,1914,,,,,,
,,,,,65563,330.0,2186,,,,,,
,,,,,66000,,,10.403617858886719,15.850423812866211,15.774145126342773,187.00106811523438,0.905125,9.72915625e-05
,,,,,66298,480.0,2962,,,,,,
,,,,,66807,240.0,2042,,,,,,
,,,,,67000,,,1.6024373769760132,16.99160385131836,16.80364990234375,85.25540161132812,0.9030625,9.718739583333334e-05
,,,,,67295,300.0,1978,,,,,,
,,,,,67772,250.0,1938,,,,,,
,,,,,68000,,,3.563768148422241,15.936128616333008,15.652168273925781,133.49154663085938,0.901,9.708322916666667e-05
,,,,,68437,330.0,2682,,,,,,
,,,,,68896,250.0,1834,,,,,,
,,,,,69000,,,4.531694412231445,14.30642318725586,14.833661079406738,186.4848175048828,0.8989375,9.69790625e-05
,,,,,69378,360.0,1938,,,,,,
,,,,,69769,280.0,1586,,,,,,
485.0,142.28493,720.0,360.0,2298.0,70000,,,7.095154762268066,16.825332641601562,15.99372386932373,278.55517578125,0.896875,9.687489583333333e-05
,,,,,70296,270.0,2122,,,,,,
,,,,,70617,100.0,1298,,,,,,
,,,,,71000,,,11.334640502929688,19.46566390991211,18.564861297607422,306.93145751953125,0.8948125,9.677072916666667e-05
,,,,,71015,230.0,1618,,,,,,
,,,,,71514,220.0,2010,,,,,,
,,,,,72000,,,7.556763648986816,20.08990478515625,19.845422744750977,115.80374908447266,0.89275,9.66665625e-05
,,,,,72028,240.0,2058,,,,,,
,,,,,72523,310.0,2002,,,,,,
,,,,,73000,,,7.682686805725098,20.847795486450195,20.092601776123047,339.28875732421875,0.8906875,9.656239583333334e-05
,,,,,73045,270.0,2106,,,,,,
,,,,,73713,210.0,2698,,,,,,
,,,,,74000,,,2.741748809814453,17.58736801147461,17.068344116210938,112.53722381591797,0.888625,9.645822916666667e-05
,,,,,74146,150.0,1746,,,,,,
,,,,,74659,180.0,2066,,,,,,
,,,,,75000,,,6.845246315002441,21.782787322998047,22.907678604125977,527.2811889648438,0.8865625,9.635406250000001e-05
,,,,,75179,250.0,2098,,,,,,
,,,,,75593,240.0,1682,,,,,,
,,,,,76000,,,13.632223129272461,26.21544647216797,25.552494049072266,257.581787109375,0.8845,9.624989583333334e-05
,,,,,76052,230.0,1842,,,,,,
,,,,,76715,320.0,2666,,,,,,
,,,,,77000,,,12.708877563476562,22.321516036987305,22.507617950439453,213.23248291015625,0.8824375,9.614572916666667e-05
,,,,,77132,180.0,1674,,,,,,
,,,,,77611,260.0,1922,,,,,,
,,,,,78000,,,108.16179656982422,19.321666717529297,22.34488296508789,691.2135009765625,0.880375,9.60415625e-05
,,,,,78191,450.0,2338,,,,,,
,,,,,78621,240.0,1722,,,,,,
,,,,,79000,,,8.215649604797363,22.732025146484375,22.178539276123047,304.6698913574219,0.8783125,9.593739583333334e-05
,,,,,79036,190.0,1682,,,,,,
,,,,,79434,160.0,1618,,,,,,
,,,,,79981,340.0,2202,,,,,,
352.0,125.283676,520.0,170.0,1931.6,80000,,,5.417121887207031,20.296955108642578,18.888458251953125,411.9888610839844,0.87625,9.583322916666667e-05
,,,,,80501,280.0,2082,,,,,,
,,,,,81000,,,10.758346557617188,26.825294494628906,25.64266586303711,405.7918701171875,0.8741875,9.57290625e-05
,,,,,81111,260.0,2450,,,,,,
,,,,,81615,250.0,2034,,,,,,
,,,,,82000,,,10.84445571899414,22.791898727416992,24.47182846069336,553.9880981445312,0.872125,9.562489583333334e-05
