Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,18903,29.0,29,,,,,,
,,,,,18933,30.0,30,,,,,,
,,,,,18973,40.0,40,,,,,,
,,,,,18986,13.0,13,,,,,,
,,,,,18999,13.0,13,,,,,,
,,,,,19000,,,0.09949370473623276,15.304372787475586,15.352714538574219,3.690432071685791,0.43000000000000005,0.0005
,,,,,19055,56.0,56,,,,,,
,,,,,19138,83.0,83,,,,,,
,,,,,19210,72.0,72,,,,,,
,,,,,19228,18.0,18,,,,,,
,,,,,19237,9.0,9,,,,,,
,,,,,19252,15.0,15,,,,,,
,,,,,19301,49.0,49,,,,,,
,,,,,19310,9.0,9,,,,,,
,,,,,19358,48.0,48,,,,,,
,,,,,19424,66.0,66,,,,,,
,,,,,19454,30.0,30,,,,,,
,,,,,19470,16.0,16,,,,,,
,,,,,19511,41.0,41,,,,,,
,,,,,19543,32.0,32,,,,,,
,,,,,19559,16.0,16,,,,,,
,,,,,19593,34.0,34,,,,,,
,,,,,19641,48.0,48,,,,,,
,,,,,19657,16.0,16,,,,,,
,,,,,19678,21.0,21,,,,,,
,,,,,19763,85.0,85,,,,,,
,,,,,19783,20.0,20,,,,,,
,,,,,19815,32.0,32,,,,,,
,,,,,19895,80.0,80,,,,,,
138.2,6.8381286,151.0,129.0,138.2,20000,,,0.043593987822532654,15.786382675170898,15.827569007873535,1.720511794090271,0.4,0.0005
,,,,,20028,133.0,133,,,,,,
,,,,,20065,37.0,37,,,,,,
,,,,,20096,31.0,31,,,,,,
,,,,,20115,19.0,19,,,,,,
,,,,,20190,75.0,75,,,,,,
,,,,,20205,15.0,15,,,,,,
,,,,,20225,20.0,20,,,,,,
,,,,,20238,13.0,13,,,,,,
,,,,,20248,10.0,10,,,,,,
,,,,,20330,82.0,82,,,,,,
,,,,,20342,12.0,12,,,,,,
,,,,,20360,18.0,18,,,,,,
,,,,,20379,19.0,19,,,,,,
,,,,,20399,20.0,20,,,,,,
,,,,,20520,121.0,121,,,,,,
,,,,,20560,40.0,40,,,,,,
,,,,,20579,19.0,19,,,,,,
,,,,,20667,88.0,88,,,,,,
,,,,,20685,18.0,18,,,,,,
,,,,,20755,70.0,70,,,,,,
,,,,,20866,111.0,111,,,,,,
,,,,,20911,45.0,45,,,,,,
,,,,,21000,89.0,89,,,,,,
,,,,,21000,,,0.18886737525463104,16.327796936035156,16.409324645996094,7.146678447723389,0.37,0.0005
,,,,,21039,39.0,39,,,,,,
,,,,,21056,17.0,17,,,,,,
,,,,,21137,81.0,81,,,,,,
,,,,,21211,74.0,74,,,,,,
,,,,,21225,14.0,14,,,,,,
,,,,,21303,78.0,78,,,,,,
,,,,,21379,76.0,76,,,,,,
,,,,,21442,63.0,63,,,,,,
,,,,,21464,22.0,22,,,,,,
,,,,,21477,13.0,13,,,,,,
,,,,,21507,30.0,30,,,,,,
,,,,,21644,137.0,137,,,,,,
,,,,,21666,22.0,22,,,,,,
,,,,,21711,45.0,45,,,,,,
,,,,,21799,88.0,88,,,,,,
,,,,,21816,17.0,17,,,,,,
,,,,,21828,12.0,12,,,,,,
,,,,,21943,115.0,115,,,,,,
,,,,,22000,,,0.11777298152446747,17.100147247314453,17.21079444885254,7.462685585021973,0.3400000000000001,0.0005
,,,,,22017,74.0,74,,,,,,
,,,,,22098,81.0,81,,,,,,
,,,,,22178,80.0,80,,,,,,
,,,,,22296,118.0,118,,,,,,
,,,,,22311,15.0,15,,,,,,
,,,,,22323,12.0,12,,,,,,
,,,,,22395,72.0,72,,,,,,
,,,,,22447,52.0,52,,,,,,
,,,,,22492,45.0,45,,,,,,
114.5,3.2634337,120.0,111.0,114.5,22500,,,0.08933895081281662,18.42829704284668,18.423994064331055,1.3036757707595825,0.32499999999999996,0.0005
,,,,,22513,21.0,21,,,,,,
,,,,,22529,16.0,16,,,,,,
,,,,,22562,33.0,33,,,,,,
,,,,,22700,138.0,138,,,,,,
,,,,,22711,11.0,11,,,,,,
,,,,,22729,18.0,18,,,,,,
,,,,,22872,143.0,143,,,,,,
,,,,,22986,114.0,114,,,,,,
,,,,,23000,,,0.052625495940446854,17.904022216796875,17.875205993652344,3.854532241821289,0.30999999999999994,0.0005
,,,,,23003,17.0,17,,,,,,
,,,,,23042,39.0,39,,,,,,
,,,,,23089,47.0,47,,,,,,
,,,,,23131,42.0,42,,,,,,
,,,,,23236,105.0,105,,,,,,
,,,,,23255,19.0,19,,,,,,
,,,,,23329,74.0,74,,,,,,
,,,,,23429,100.0,100,,,,,,
,,,,,23441,12.0,12,,,,,,
,,,,,23565,124.0,124,,,,,,
,,,,,23660,95.0,95,,,,,,
,,,,,23758,98.0,98,,,,,,
,,,,,23862,104.0,104,,,,,,
,,,,,23880,18.0,18,,,,,,
,,,,,23903,23.0,23,,,,,,
,,,,,23916,13.0,13,,,,,,
,,,,,23960,44.0,44,,,,,,
,,,,,24000,,,2.4839980602264404,19.230867385864258,19.16596221923828,11.621200561523438,0.2799999999999999,0.0005
,,,,,24072,112.0,112,,,,,,
,,,,,24083,11.0,11,,,,,,
,,,,,24181,98.0,98,,,,,,
,,,,,24217,36.0,36,,,,,,
,,,,,24283,66.0,66,,,,,,
,,,,,24301,18.0,18,,,,,,
,,,,,24341,40.0,40,,,,,,
,,,,,24435,94.0,94,,,,,,
,,,,,24457,22.0,22,,,,,,
,,,,,24644,187.0,187,,,,,,
,,,,,24671,27.0,27,,,,,,
,,,,,24719,48.0,48,,,,,,
,,,,,24738,19.0,19,,,,,,
,,,,,24852,114.0,114,,,,,,
,,,,,24914,62.0,62,,,,,,
109.7,2.3259406,113.0,106.0,109.7,25000,,,0.12329898774623871,19.98975372314453,20.048995971679688,4.368597984313965,0.25,0.0005
,,,,,25048,134.0,134,,,,,,
,,,,,25128,80.0,80,,,,,,
,,,,,25176,48.0,48,,,,,,
,,,,,25288,112.0,112,,,,,,
,,,,,25379,91.0,91,,,,,,
,,,,,25493,114.0,114,,,,,,
,,,,,25533,40.0,40,,,,,,
,,,,,25548,15.0,15,,,,,,
,,,,,25567,19.0,19,,,,,,
,,,,,25668,101.0,101,,,,,,
,,,,,25762,94.0,94,,,,,,
,,,,,25862,100.0,100,,,,,,
,,,,,25967,105.0,105,,,,,,
,,,,,26000,,,0.9712733030319214,21.05084228515625,21.112030029296875,22.795166015625,0.21999999999999997,0.0005
,,,,,26079,112.0,112,,,,,,
,,,,,26205,126.0,126,,,,,,
,,,,,26329,124.0,124,,,,,,
,,,,,26379,50.0,50,,,,,,
,,,,,26455,76.0,76,,,,,,
,,,,,26551,96.0,96,,,,,,
,,,,,26608,57.0,57,,,,,,
,,,,,26740,132.0,132,,,,,,
,,,,,26873,133.0,133,,,,,,
,,,,,26886,13.0,13,,,,,,
,,,,,26928,42.0,42,,,,,,
,,,,,26940,12.0,12,,,,,,
,,,,,27000,,,0.029590968042612076,21.611488342285156,21.658206939697266,1.7104111909866333,0.18999999999999995,0.0005
,,,,,27077,137.0,137,,,,,,
,,,,,27214,137.0,137,,,,,,
,,,,,27348,134.0,134,,,,,,
,,,,,27455,107.0,107,,,,,,
106.0,1.5491934,109.0,103.0,106.0,27500,,,0.32188934087753296,21.421192169189453,21.46395492553711,6.024148464202881,0.17500000000000004,0.0005
,,,,,27574,119.0,119,,,,,,
,,,,,27585,11.0,11,,,,,,
,,,,,27697,112.0,112,,,,,,
,,,,,27763,66.0,66,,,,,,
,,,,,27874,111.0,111,,,,,,
,,,,,27893,19.0,19,,,,,,
,,,,,27946,53.0,53,,,,,,
,,,,,28000,,,0.14184071123600006,22.319866180419922,22.379703521728516,7.8865437507629395,0.15999999999999992,0.0005
,,,,,28059,113.0,113,,,,,,
,,,,,28191,132.0,132,,,,,,
,,,,,28219,28.0,28,,,,,,
,,,,,28283,64.0,64,,,,,,
,,,,,28296,13.0,13,,,,,,
,,,,,28450,154.0,154,,,,,,
,,,,,28526,76.0,76,,,,,,
,,,,,28652,126.0,126,,,,,,
,,,,,28765,113.0,113,,,,,,
,,,,,28885,120.0,120,,,,,,
,,,,,29000,,,0.09923205524682999,22.322751998901367,22.3521671295166,2.638195753097534,0.13,0.0005
,,,,,29022,137.0,137,,,,,,
,,,,,29136,114.0,114,,,,,,
,,,,,29267,131.0,131,,,,,,
,,,,,29342,75.0,75,,,,,,
,,,,,29434,92.0,92,,,,,,
,,,,,29552,118.0,118,,,,,,
,,,,,29667,115.0,115,,,,,,
,,,,,29752,85.0,85,,,,,,
,,,,,29864,112.0,112,,,,,,
,,,,,29953,89.0,89,,,,,,
109.5,2.6925824,114.0,104.0,109.5,30000,,,0.40571749210357666,23.086578369140625,23.162776947021484,7.221415996551514,0.1,0.0005
,,,,,30067,114.0,114,,,,,,
,,,,,30183,116.0,116,,,,,,
,,,,,30290,107.0,107,,,,,,
,,,,,30358,68.0,68,,,,,,
,,,,,30472,114.0,114,,,,,,
,,,,,30659,187.0,187,,,,,,
,,,,,30769,110.0,110,,,,,,
,,,,,30894,125.0,125,,,,,,
,,,,,31000,,,0.2451971024274826,22.939964294433594,22.95794677734375,7.820855140686035,0.09733333333333334,0.0005
,,,,,31009,115.0,115,,,,,,
,,,,,31123,114.0,114,,,,,,
,,,,,31238,115.0,115,,,,,,
,,,,,31356,118.0,118,,,,,,
,,,,,31494,138.0,138,,,,,,
,,,,,31526,32.0,32,,,,,,
,,,,,31636,110.0,110,,,,,,
,,,,,31747,111.0,111,,,,,,
,,,,,31842,95.0,95,,,,,,
,,,,,31962,120.0,120,,,,,,
,,,,,32000,,,0.3078005015850067,26.10584259033203,26.182575225830078,13.65750789642334,0.09466666666666668,0.0005
,,,,,32082,120.0,120,,,,,,
,,,,,32203,121.0,121,,,,,,
,,,,,32318,115.0,115,,,,,,
,,,,,32441,123.0,123,,,,,,
103.4,2.87054,108.0,100.0,103.4,32500,,,0.5634030699729919,25.147132873535156,25.23903465270996,23.611040115356445,0.09333333333333334,0.0005
,,,,,32624,183.0,183,,,,,,
,,,,,32732,108.0,108,,,,,,
,,,,,32786,54.0,54,,,,,,
,,,,,32895,109.0,109,,,,,,
,,,,,33000,,,2.03458309173584,26.416200637817383,26.340106964111328,22.304548263549805,0.092,0.0005
,,,,,33002,107.0,107,,,,,,
,,,,,33060,58.0,58,,,,,,
,,,,,33128,68.0,68,,,,,,
,,,,,33139,11.0,11,,,,,,
,,,,,33303,164.0,164,,,,,,
,,,,,33329,26.0,26,,,,,,
,,,,,33481,152.0,152,,,,,,
,,,,,33673,192.0,192,,,,,,
,,,,,33832,159.0,159,,,,,,
,,,,,33978,146.0,146,,,,,,
,,,,,34000,,,5.371265888214111,26.491819381713867,26.297260284423828,4.301865577697754,0.08933333333333333,0.0005
,,,,,34158,180.0,180,,,,,,
,,,,,34364,206.0,206,,,,,,
,,,,,34561,197.0,197,,,,,,
,,,,,34680,119.0,119,,,,,,
,,,,,34806,126.0,126,,,,,,
,,,,,34962,156.0,156,,,,,,
162.8,15.124814,207.0,153.0,162.8,35000,,,0.19712619483470917,27.69053840637207,27.698335647583008,6.379110336303711,0.08666666666666667,0.0005
,,,,,35106,144.0,144,,,,,,
,,,,,35274,168.0,168,,,,,,
,,,,,35439,165.0,165,,,,,,
,,,,,35626,187.0,187,,,,,,
,,,,,35639,13.0,13,,,,,,
,,,,,35803,164.0,164,,,,,,
,,,,,35966,163.0,163,,,,,,
,,,,,36000,,,0.41988250613212585,28.050626754760742,28.131633758544922,19.64614486694336,0.084,0.0005
,,,,,36098,132.0,132,,,,,,
,,,,,36280,182.0,182,,,,,,
,,,,,36476,196.0,196,,,,,,
,,,,,36593,117.0,117,,,,,,
,,,,,36793,200.0,200,,,,,,
,,,,,36923,130.0,130,,,,,,
,,,,,37000,,,0.1528337001800537,28.35022735595703,28.37483024597168,6.815358638763428,0.08133333333333334,0.0005
,,,,,37108,185.0,185,,,,,,
,,,,,37280,172.0,172,,,,,,
,,,,,37428,148.0,148,,,,,,
117.4,1.4282857,120.0,115.0,117.4,37500,,,3.836364269256592,29.01690673828125,28.826183319091797,18.419633865356445,0.08,0.0005
,,,,,37546,118.0,118,,,,,,
,,,,,37660,114.0,114,,,,,,
,,,,,37769,109.0,109,,,,,,
,,,,,37880,111.0,111,,,,,,
,,,,,38000,,,5.081813335418701,30.113121032714844,30.231407165527344,44.73493576049805,0.07866666666666668,0.0005
,,,,,38009,129.0,129,,,,,,
,,,,,38124,115.0,115,,,,,,
,,,,,38269,145.0,145,,,,,,
,,,,,38380,111.0,111,,,,,,
,,,,,38449,69.0,69,,,,,,
,,,,,38594,145.0,145,,,,,,
,,,,,38704,110.0,110,,,,,,
,,,,,38825,121.0,121,,,,,,
,,,,,38998,173.0,173,,,,,,
,,,,,39000,,,0.33042824268341064,31.401042938232422,31.498516082763672,12.193140029907227,0.07600000000000001,0.0005
,,,,,39105,107.0,107,,,,,,
,,,,,39255,150.0,150,,,,,,
,,,,,39367,112.0,112,,,,,,
,,,,,39479,112.0,112,,,,,,
,,,,,39592,113.0,113,,,,,,
,,,,,39744,152.0,152,,,,,,
,,,,,39893,149.0,149,,,,,,
412.0,114.90953,500.0,219.0,412.0,40000,,,0.29466769099235535,30.95534896850586,31.119400024414062,12.339529991149902,0.07333333333333333,0.0005
,,,,,40011,118.0,118,,,,,,
,,,,,40126,115.0,115,,,,,,
,,,,,40235,109.0,109,,,,,,
,,,,,40341,106.0,106,,,,,,
,,,,,40456,115.0,115,,,,,,
,,,,,40573,117.0,117,,,,,,
,,,,,40681,108.0,108,,,,,,
,,,,,40788,107.0,107,,,,,,
,,,,,40899,111.0,111,,,,,,
,,,,,41000,,,0.22834649682044983,32.02050018310547,32.10481262207031,12.1583890914917,0.07066666666666667,0.0005
,,,,,41012,113.0,113,,,,,,
,,,,,41125,113.0,113,,,,,,
,,,,,41239,114.0,114,,,,,,
,,,,,41353,114.0,114,,,,,,
,,,,,41472,119.0,119,,,,,,
,,,,,41839,367.0,367,,,,,,
,,,,,41956,117.0,117,,,,,,
,,,,,42000,,,0.5657867789268494,32.23134231567383,32.43921661376953,22.920276641845703,0.068,0.0005
,,,,,42081,125.0,125,,,,,,
,,,,,42239,158.0,158,,,,,,
,,,,,42348,109.0,109,,,,,,
,,,,,42461,113.0,113,,,,,,
114.7,1.6155494,117.0,111.0,114.7,42500,,,0.24737629294395447,31.885379791259766,31.88607406616211,11.277616500854492,0.06666666666666668,0.0005
,,,,,42568,107.0,107,,,,,,
,,,,,42689,121.0,121,,,,,,
,,,,,42817,128.0,128,,,,,,
,,,,,42935,118.0,118,,,,,,
,,,,,43000,,,0.5172746181488037,32.849571228027344,32.970760345458984,14.801310539245605,0.06533333333333333,0.0005
,,,,,43055,120.0,120,,,,,,
,,,,,43165,110.0,110,,,,,,
,,,,,43275,110.0,110,,,,,,
,,,,,43384,109.0,109,,,,,,
,,,,,43492,108.0,108,,,,,,
,,,,,43604,112.0,112,,,,,,
,,,,,43716,112.0,112,,,,,,
,,,,,43862,146.0,146,,,,,,
,,,,,43980,118.0,118,,,,,,
,,,,,44000,,,1.3020451068878174,33.722686767578125,33.666595458984375,26.86245346069336,0.06266666666666668,0.0005
,,,,,44086,106.0,106,,,,,,
,,,,,44201,115.0,115,,,,,,
,,,,,44317,116.0,116,,,,,,
,,,,,44426,109.0,109,,,,,,
,,,,,44533,107.0,107,,,,,,
,,,,,44649,116.0,116,,,,,,
,,,,,44754,105.0,105,,,,,,
,,,,,44857,103.0,103,,,,,,
,,,,,44964,107.0,107,,,,,,
106.0,1.8973665,109.0,104.0,106.0,45000,,,0.2810872495174408,34.327762603759766,34.38282775878906,11.378443717956543,0.060000000000000005,0.0005
,,,,,45070,106.0,106,,,,,,
,,,,,45181,111.0,111,,,,,,
,,,,,45299,118.0,118,,,,,,
,,,,,45405,106.0,106,,,,,,
,,,,,45516,111.0,111,,,,,,
,,,,,45620,104.0,104,,,,,,
,,,,,45634,14.0,14,,,,,,
,,,,,45746,112.0,112,,,,,,
,,,,,45856,110.0,110,,,,,,
,,,,,45989,133.0,133,,,,,,
,,,,,46000,,,0.5105667114257812,35.045166015625,35.27300262451172,25.929401397705078,0.05733333333333334,0.0005
,,,,,46104,115.0,115,,,,,,
,,,,,46218,114.0,114,,,,,,
,,,,,46349,131.0,131,,,,,,
,,,,,46463,114.0,114,,,,,,
,,,,,46569,106.0,106,,,,,,
,,,,,46679,110.0,110,,,,,,
,,,,,46792,113.0,113,,,,,,
,,,,,46906,114.0,114,,,,,,
,,,,,47000,,,0.8207964897155762,36.93829345703125,37.06403732299805,32.930049896240234,0.054666666666666676,0.0005
,,,,,47059,153.0,153,,,,,,
,,,,,47208,149.0,149,,,,,,
,,,,,47327,119.0,119,,,,,,
,,,,,47442,115.0,115,,,,,,
118.8,4.261455,127.0,114.0,118.8,47500,,,1.787113070487976,34.66492462158203,34.56726837158203,14.750524520874023,0.05333333333333334,0.0005
,,,,,47561,119.0,119,,,,,,
,,,,,47705,144.0,144,,,,,,
,,,,,47819,114.0,114,,,,,,
,,,,,47938,119.0,119,,,,,,
,,,,,48000,,,3.147517204284668,35.379703521728516,35.179691314697266,52.8394775390625,0.052000000000000005,0.0005
,,,,,48077,139.0,139,,,,,,
,,,,,48229,152.0,152,,,,,,
,,,,,48347,118.0,118,,,,,,
,,,,,48464,117.0,117,,,,,,
,,,,,48580,116.0,116,,,,,,
,,,,,48700,120.0,120,,,,,,
,,,,,48815,115.0,115,,,,,,
,,,,,48935,120.0,120,,,,,,
,,,,,49000,,,0.4545685052871704,35.21363067626953,35.44629669189453,29.364578247070312,0.04933333333333334,0.0005
,,,,,49051,116.0,116,,,,,,
,,,,,49173,122.0,122,,,,,,
,,,,,49316,143.0,143,,,,,,
,,,,,49441,125.0,125,,,,,,
,,,,,49560,119.0,119,,,,,,
,,,,,49680,120.0,120,,,,,,
,,,,,49806,126.0,126,,,,,,
,,,,,49924,118.0,118,,,,,,
129.7,6.0671244,141.0,122.0,129.7,50000,,,0.24101622402668,36.711631774902344,36.60783004760742,5.760420322418213,0.046666666666666676,0.0005
,,,,,50049,125.0,125,,,,,,
,,,,,50192,143.0,143,,,,,,
,,,,,50312,120.0,120,,,,,,
,,,,,50436,124.0,124,,,,,,
,,,,,50563,127.0,127,,,,,,
,,,,,50675,112.0,112,,,,,,
,,,,,50802,127.0,127,,,,,,
,,,,,50933,131.0,131,,,,,,
,,,,,51000,,,0.3563906252384186,35.927894592285156,35.937313079833984,9.660733222961426,0.04400000000000001,0.0005
,,,,,51054,121.0,121,,,,,,
,,,,,51202,148.0,148,,,,,,
,,,,,51324,122.0,122,,,,,,
,,,,,51459,135.0,135,,,,,,
,,,,,51590,131.0,131,,,,,,
,,,,,51712,122.0,122,,,,,,
,,,,,51832,120.0,120,,,,,,
,,,,,51951,119.0,119,,,,,,
,,,,,52000,,,0.1663687527179718,39.14690399169922,39.0949592590332,7.527236461639404,0.04133333333333334,0.0005
,,,,,52070,119.0,119,,,,,,
,,,,,52208,138.0,138,,,,,,
,,,,,52332,124.0,124,,,,,,
,,,,,52455,123.0,123,,,,,,
121.5,3.2634337,128.0,117.0,121.5,52500,,,0.8441587090492249,38.116783142089844,38.272850036621094,11.136468887329102,0.04000000000000001,0.0005
,,,,,52577,122.0,122,,,,,,
,,,,,52693,116.0,116,,,,,,
,,,,,52818,125.0,125,,,,,,
,,,,,52952,134.0,134,,,,,,
,,,,,53000,,,11.306278228759766,38.15300750732422,37.7472038269043,57.365386962890625,0.03866666666666667,0.0005
,,,,,53083,131.0,131,,,,,,
,,,,,53204,121.0,121,,,,,,
,,,,,53339,135.0,135,,,,,,
,,,,,53477,138.0,138,,,,,,
,,,,,53601,124.0,124,,,,,,
,,,,,53721,120.0,120,,,,,,
,,,,,53842,121.0,121,,,,,,
,,,,,53963,121.0,121,,,,,,
,,,,,54000,,,0.30976465344429016,38.954071044921875,39.065765380859375,19.280786514282227,0.036000000000000004,0.0005
,,,,,54072,109.0,109,,,,,,
,,,,,54211,139.0,139,,,,,,
,,,,,54328,117.0,117,,,,,,
,,,,,54444,116.0,116,,,,,,
,,,,,54566,122.0,122,,,,,,
,,,,,54706,140.0,140,,,,,,
,,,,,54831,125.0,125,,,,,,
,,,,,54967,136.0,136,,,,,,
139.8,5.723635,149.0,127.0,139.8,55000,,,0.14853647351264954,39.919193267822266,39.88187789916992,6.749600887298584,0.03333333333333334,0.0005
,,,,,55085,118.0,118,,,,,,
,,,,,55212,127.0,127,,,,,,
,,,,,55345,133.0,133,,,,,,
,,,,,55462,117.0,117,,,,,,
,,,,,55588,126.0,126,,,,,,
,,,,,55726,138.0,138,,,,,,
,,,,,55873,147.0,147,,,,,,
,,,,,55890,17.0,17,,,,,,
,,,,,56000,,,0.8247147798538208,40.07374954223633,40.06817626953125,11.17014217376709,0.03066666666666666,0.0005
,,,,,56013,123.0,123,,,,,,
,,,,,56140,127.0,127,,,,,,
,,,,,56274,134.0,134,,,,,,
,,,,,56408,134.0,134,,,,,,
,,,,,56544,136.0,136,,,,,,
,,,,,56678,134.0,134,,,,,,
,,,,,56805,127.0,127,,,,,,
,,,,,56948,143.0,143,,,,,,
,,,,,57000,,,0.18801426887512207,40.6116943359375,40.619232177734375,15.271273612976074,0.027999999999999997,0.0005
,,,,,57087,139.0,139,,,,,,
,,,,,57222,135.0,135,,,,,,
,,,,,57348,126.0,126,,,,,,
,,,,,57471,123.0,123,,,,,,
196.8,5.436911,204.0,186.0,196.8,57500,,,0.42647767066955566,40.330692291259766,40.266300201416016,5.957082271575928,0.026666666666666672,0.0005
,,,,,57611,140.0,140,,,,,,
,,,,,57734,123.0,123,,,,,,
,,,,,57859,125.0,125,,,,,,
,,,,,57980,121.0,121,,,,,,
,,,,,58000,,,0.19926777482032776,41.699031829833984,41.73008728027344,5.521195888519287,0.025333333333333333,0.0005
,,,,,58095,115.0,115,,,,,,
,,,,,58210,115.0,115,,,,,,
,,,,,58334,124.0,124,,,,,,
,,,,,58448,114.0,114,,,,,,
,,,,,58563,115.0,115,,,,,,
,,,,,58674,111.0,111,,,,,,
,,,,,58786,112.0,112,,,,,,
,,,,,58822,36.0,36,,,,,,
,,,,,58929,107.0,107,,,,,,
,,,,,59000,,,0.1855229139328003,40.93671417236328,40.881874084472656,7.930417060852051,0.02266666666666667,0.0005
,,,,,59066,137.0,137,,,,,,
,,,,,59171,105.0,105,,,,,,
,,,,,59280,109.0,109,,,,,,
,,,,,59401,121.0,121,,,,,,
,,,,,59530,129.0,129,,,,,,
,,,,,59645,115.0,115,,,,,,
,,,,,59753,108.0,108,,,,,,
,,,,,59768,15.0,15,,,,,,
,,,,,59875,107.0,107,,,,,,
103.5,1.118034,105.0,102.0,103.5,60000,,,0.2735159993171692,41.871429443359375,41.881263732910156,3.8600826263427734,0.02,0.0005
,,,,,60012,137.0,137,,,,,,
,,,,,60124,112.0,112,,,,,,
,,,,,60247,123.0,123,,,,,,
,,,,,60361,114.0,114,,,,,,
,,,,,60491,130.0,130,,,,,,
,,,,,60604,113.0,113,,,,,,
,,,,,60715,111.0,111,,,,,,
,,,,,60820,105.0,105,,,,,,
,,,,,60938,118.0,118,,,,,,
,,,,,61000,,,0.3686053156852722,41.57047653198242,41.528438568115234,8.543539047241211,0.02,0.0005
,,,,,61044,106.0,106,,,,,,
,,,,,61153,109.0,109,,,,,,
,,,,,61255,102.0,102,,,,,,
,,,,,61358,103.0,103,,,,,,
,,,,,61455,97.0,97,,,,,,
,,,,,61556,101.0,101,,,,,,
,,,,,61648,92.0,92,,,,,,
,,,,,61742,94.0,94,,,,,,
,,,,,61839,97.0,97,,,,,,
,,,,,61935,96.0,96,,,,,,
,,,,,62000,,,0.8490433096885681,39.731475830078125,39.81586837768555,20.452308654785156,0.02,0.0005
,,,,,62031,96.0,96,,,,,,
,,,,,62130,99.0,99,,,,,,
,,,,,62228,98.0,98,,,,,,
,,,,,62329,101.0,101,,,,,,
,,,,,62426,97.0,97,,,,,,
98.2,2.0880613,102.0,96.0,98.2,62500,,,0.5547758340835571,41.2786865234375,41.340763092041016,22.207429885864258,0.02,0.0005
,,,,,62529,103.0,103,,,,,,
,,,,,62624,95.0,95,,,,,,
,,,,,62720,96.0,96,,,,,,
,,,,,62814,94.0,94,,,,,,
,,,,,62909,95.0,95,,,,,,
,,,,,63000,,,0.2238793522119522,42.86505126953125,42.951873779296875,20.49976921081543,0.02,0.0005
,,,,,63019,110.0,110,,,,,,
,,,,,63119,100.0,100,,,,,,
,,,,,63218,99.0,99,,,,,,
,,,,,63312,94.0,94,,,,,,
,,,,,63411,99.0,99,,,,,,
,,,,,63511,100.0,100,,,,,,
,,,,,63611,100.0,100,,,,,,
,,,,,63708,97.0,97,,,,,,
,,,,,63810,102.0,102,,,,,,
,,,,,63913,103.0,103,,,,,,
,,,,,64000,,,0.5442295074462891,44.265045166015625,44.35848617553711,18.837099075317383,0.02,0.0005
,,,,,64018,105.0,105,,,,,,
,,,,,64124,106.0,106,,,,,,
,,,,,64133,9.0,9,,,,,,
,,,,,64232,99.0,99,,,,,,
,,,,,64342,110.0,110,,,,,,
,,,,,64447,105.0,105,,,,,,
,,,,,64554,107.0,107,,,,,,
,,,,,64664,110.0,110,,,,,,
,,,,,64766,102.0,102,,,,,,
,,,,,64872,106.0,106,,,,,,
,,,,,64998,126.0,126,,,,,,
188.5,3.3837848,195.0,183.0,188.5,65000,,,0.7126770615577698,43.6181640625,43.672019958496094,29.10411834716797,0.02,0.0005
,,,,,65104,106.0,106,,,,,,
,,,,,65204,100.0,100,,,,,,
,,,,,65305,101.0,101,,,,,,
,,,,,65402,97.0,97,,,,,,
,,,,,65503,101.0,101,,,,,,
,,,,,65599,96.0,96,,,,,,
,,,,,65698,99.0,99,,,,,,
,,,,,65796,98.0,98,,,,,,
,,,,,65894,98.0,98,,,,,,
,,,,,65991,97.0,97,,,,,,
,,,,,66000,,,0.6737202405929565,42.75634002685547,42.87236785888672,27.267690658569336,0.02,0.0005
,,,,,66093,102.0,102,,,,,,
,,,,,66192,99.0,99,,,,,,
,,,,,66291,99.0,99,,,,,,
,,,,,66390,99.0,99,,,,,,
,,,,,66498,108.0,108,,,,,,
,,,,,66601,103.0,103,,,,,,
,,,,,66702,101.0,101,,,,,,
,,,,,66802,100.0,100,,,,,,
,,,,,66900,98.0,98,,,,,,
,,,,,67000,100.0,100,,,,,,
,,,,,67000,,,0.14732898771762848,44.67028045654297,44.58330154418945,10.047951698303223,0.02,0.0005
,,,,,67112,112.0,112,,,,,,
,,,,,67243,131.0,131,,,,,,
,,,,,67371,128.0,128,,,,,,
,,,,,67476,105.0,105,,,,,,
104.9,7.790379,127.0,99.0,104.9,67500,,,0.16056092083454132,46.686214447021484,46.672142028808594,6.371057033538818,0.02,0.0005
,,,,,67587,111.0,111,,,,,,
,,,,,67682,95.0,95,,,,,,
,,,,,67784,102.0,102,,,,,,
,,,,,67882,98.0,98,,,,,,
,,,,,68000,,,0.7763436436653137,42.64151382446289,42.518733978271484,52.167579650878906,0.02,0.0005
,,,,,68013,131.0,131,,,,,,
,,,,,68110,97.0,97,,,,,,
,,,,,68209,99.0,99,,,,,,
,,,,,68311,102.0,102,,,,,,
,,,,,68408,97.0,97,,,,,,
,,,,,68510,102.0,102,,,,,,
,,,,,68609,99.0,99,,,,,,
,,,,,68709,100.0,100,,,,,,
,,,,,68810,101.0,101,,,,,,
,,,,,68908,98.0,98,,,,,,
,,,,,68936,28.0,28,,,,,,
,,,,,69000,,,0.5503877997398376,42.765323638916016,42.760581970214844,30.73691749572754,0.02,0.0005
,,,,,69037,101.0,101,,,,,,
,,,,,69162,125.0,125,,,,,,
