Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,68300,101.0,101,,,,,,
,,,,,68398,98.0,98,,,,,,
,,,,,68500,102.0,102,,,,,,
,,,,,68601,101.0,101,,,,,,
,,,,,68700,99.0,99,,,,,,
,,,,,68797,97.0,97,,,,,,
,,,,,68897,100.0,100,,,,,,
,,,,,68994,97.0,97,,,,,,
,,,,,69000,,,0.5175399780273438,46.88664627075195,46.84054946899414,26.699262619018555,0.02,0.0005
,,,,,69091,97.0,97,,,,,,
,,,,,69189,98.0,98,,,,,,
,,,,,69285,96.0,96,,,,,,
,,,,,69380,95.0,95,,,,,,
,,,,,69477,97.0,97,,,,,,
,,,,,69573,96.0,96,,,,,,
,,,,,69672,99.0,99,,,,,,
,,,,,69767,95.0,95,,,,,,
,,,,,69779,12.0,12,,,,,,
,,,,,69878,99.0,99,,,,,,
,,,,,69976,98.0,98,,,,,,
98.6,1.9078784,102.0,95.0,98.6,70000,,,0.2568511664867401,46.87495803833008,46.77104568481445,15.448524475097656,0.02,0.0005
,,,,,70075,99.0,99,,,,,,
,,,,,70171,96.0,96,,,,,,
,,,,,70266,95.0,95,,,,,,
,,,,,70369,103.0,103,,,,,,
,,,,,70465,96.0,96,,,,,,
,,,,,70560,95.0,95,,,,,,
,,,,,70664,104.0,104,,,,,,
,,,,,70763,99.0,99,,,,,,
,,,,,70859,96.0,96,,,,,,
,,,,,70957,98.0,98,,,,,,
,,,,,71000,,,0.14710572361946106,46.88383102416992,46.74200439453125,9.852476119995117,0.02,0.0005
,,,,,71051,94.0,94,,,,,,
,,,,,71148,97.0,97,,,,,,
,,,,,71244,96.0,96,,,,,,
,,,,,71257,13.0,13,,,,,,
,,,,,71352,95.0,95,,,,,,
,,,,,71455,103.0,103,,,,,,
,,,,,71553,98.0,98,,,,,,
,,,,,71650,97.0,97,,,,,,
,,,,,71745,95.0,95,,,,,,
,,,,,71840,95.0,95,,,,,,
,,,,,71868,28.0,28,,,,,,
,,,,,71965,97.0,97,,,,,,
,,,,,72000,,,2.9604711532592773,46.159912109375,46.14637756347656,48.35380554199219,0.02,0.0005
,,,,,72058,93.0,93,,,,,,
,,,,,72158,100.0,100,,,,,,
,,,,,72255,97.0,97,,,,,,
,,,,,72354,99.0,99,,,,,,
,,,,,72453,99.0,99,,,,,,
98.0,2.280351,102.0,95.0,98.0,72500,,,0.1854013353586197,45.88340377807617,45.899696350097656,12.662275314331055,0.02,0.0005
,,,,,72550,97.0,97,,,,,,
,,,,,72651,101.0,101,,,,,,
,,,,,72747,96.0,96,,,,,,
,,,,,72848,101.0,101,,,,,,
,,,,,72948,100.0,100,,,,,,
,,,,,73000,,,0.7432586550712585,45.965572357177734,46.001548767089844,22.315963745117188,0.02,0.0005
,,,,,73045,97.0,97,,,,,,
,,,,,73145,100.0,100,,,,,,
,,,,,73241,96.0,96,,,,,,
,,,,,73341,100.0,100,,,,,,
,,,,,73440,99.0,99,,,,,,
,,,,,73542,102.0,102,,,,,,
,,,,,73638,96.0,96,,,,,,
,,,,,73737,99.0,99,,,,,,
,,,,,73834,97.0,97,,,,,,
,,,,,73933,99.0,99,,,,,,
,,,,,74000,,,0.20812904834747314,45.09061050415039,45.161888122558594,21.264144897460938,0.02,0.0005
,,,,,74030,97.0,97,,,,,,
,,,,,74126,96.0,96,,,,,,
,,,,,74224,98.0,98,,,,,,
,,,,,74320,96.0,96,,,,,,
,,,,,74416,96.0,96,,,,,,
,,,,,74515,99.0,99,,,,,,
,,,,,74615,100.0,100,,,,,,
,,,,,74711,96.0,96,,,,,,
,,,,,74809,98.0,98,,,,,,
,,,,,74905,96.0,96,,,,,,
97.7,1.7349352,100.0,94.0,97.7,75000,,,0.12836743891239166,45.89445877075195,45.9895133972168,7.188225746154785,0.02,0.0005
,,,,,75002,97.0,97,,,,,,
,,,,,75098,96.0,96,,,,,,
,,,,,75199,101.0,101,,,,,,
,,,,,75299,100.0,100,,,,,,
,,,,,75406,107.0,107,,,,,,
,,,,,75508,102.0,102,,,,,,
,,,,,75605,97.0,97,,,,,,
,,,,,75704,99.0,99,,,,,,
,,,,,75806,102.0,102,,,,,,
,,,,,75901,95.0,95,,,,,,
,,,,,76000,,,0.3898465633392334,47.20927810668945,47.272212982177734,8.050850868225098,0.02,0.0005
,,,,,76003,102.0,102,,,,,,
,,,,,76016,13.0,13,,,,,,
,,,,,76117,101.0,101,,,,,,
,,,,,76217,100.0,100,,,,,,
,,,,,76311,94.0,94,,,,,,
,,,,,76410,99.0,99,,,,,,
,,,,,76514,104.0,104,,,,,,
,,,,,76620,106.0,106,,,,,,
,,,,,76723,103.0,103,,,,,,
,,,,,76829,106.0,106,,,,,,
,,,,,76931,102.0,102,,,,,,
,,,,,77000,,,0.3416799008846283,48.00722885131836,47.88824462890625,8.817818641662598,0.02,0.0005
,,,,,77035,104.0,104,,,,,,
,,,,,77137,102.0,102,,,,,,
,,,,,77233,96.0,96,,,,,,
,,,,,77337,104.0,104,,,,,,
,,,,,77445,108.0,108,,,,,,
101.9,3.6180103,107.0,95.0,101.9,77500,,,1.6947838068008423,49.602210998535156,49.74037170410156,67.63427734375,0.02,0.0005
,,,,,77549,104.0,104,,,,,,
,,,,,77648,99.0,99,,,,,,
,,,,,77747,99.0,99,,,,,,
,,,,,77852,105.0,105,,,,,,
,,,,,77950,98.0,98,,,,,,
,,,,,78000,,,0.2831868529319763,44.631866455078125,44.73923873901367,11.165321350097656,0.02,0.0005
,,,,,78045,95.0,95,,,,,,
,,,,,78154,109.0,109,,,,,,
,,,,,78263,109.0,109,,,,,,
,,,,,78329,66.0,66,,,,,,
,,,,,78440,111.0,111,,,,,,
,,,,,78550,110.0,110,,,,,,
,,,,,78651,101.0,101,,,,,,
,,,,,78758,107.0,107,,,,,,
,,,,,78866,108.0,108,,,,,,
,,,,,78980,114.0,114,,,,,,
,,,,,79000,,,0.3131200969219208,46.73036193847656,46.678958892822266,12.572107315063477,0.02,0.0005
,,,,,79093,113.0,113,,,,,,
,,,,,79235,142.0,142,,,,,,
,,,,,79347,112.0,112,,,,,,
,,,,,79465,118.0,118,,,,,,
,,,,,79579,114.0,114,,,,,,
,,,,,79718,139.0,139,,,,,,
,,,,,79833,115.0,115,,,,,,
,,,,,79948,115.0,115,,,,,,
113.4,1.56205,116.0,112.0,113.4,80000,,,0.23824542760849,45.196571350097656,45.349456787109375,12.565389633178711,0.02,0.0005
,,,,,80060,112.0,112,,,,,,
,,,,,80124,64.0,64,,,,,,
,,,,,80241,117.0,117,,,,,,
,,,,,80358,117.0,117,,,,,,
,,,,,80471,113.0,113,,,,,,
,,,,,80971,500.0,500,,,,,,
,,,,,81000,,,0.5930483341217041,48.11701965332031,48.18855285644531,23.509244918823242,0.02,0.0005
,,,,,81471,500.0,500,,,,,,
,,,,,81971,500.0,500,,,,,,
,,,,,82000,,,0.1695273518562317,49.976539611816406,50.04001235961914,6.073831558227539,0.02,0.0005
,,,,,82108,137.0,137,,,,,,
,,,,,82118,10.0,10,,,,,,
462.6,112.2,500.0,126.0,462.6,82500,,,0.15153977274894714,48.686668395996094,48.65913391113281,4.2622880935668945,0.02,0.0005
,,,,,82618,500.0,500,,,,,,
,,,,,83000,,,0.25003957748413086,50.953529357910156,51.031089782714844,23.5228271484375,0.02,0.0005
,,,,,83118,500.0,500,,,,,,
,,,,,83618,500.0,500,,,,,,
,,,,,84000,,,0.2878733277320862,50.604713439941406,50.61323547363281,5.949195861816406,0.02,0.0005
,,,,,84118,500.0,500,,,,,,
,,,,,84618,500.0,500,,,,,,
500.0,0.0,500.0,500.0,500.0,85000,,,0.5297747254371643,49.39681625366211,49.47412872314453,19.81121063232422,0.02,0.0005
,,,,,85118,500.0,500,,,,,,
,,,,,85618,500.0,500,,,,,,
,,,,,86000,,,1.8599315881729126,51.09293746948242,51.27375411987305,85.19577026367188,0.02,0.0005
,,,,,86118,500.0,500,,,,,,
,,,,,86350,232.0,232,,,,,,
,,,,,86821,471.0,471,,,,,,
,,,,,87000,,,0.44820669293403625,49.08634567260742,48.98674774169922,36.94577407836914,0.02,0.0005
,,,,,87044,223.0,223,,,,,,
,,,,,87226,182.0,182,,,,,,
,,,,,87416,190.0,190,,,,,,
186.5,4.2011905,194.0,180.0,186.5,87500,,,0.4580344259738922,49.46558380126953,49.568931579589844,8.010602951049805,0.02,0.0005
,,,,,87600,184.0,184,,,,,,
,,,,,87796,196.0,196,,,,,,
,,,,,88000,,,0.18109320104122162,52.353885650634766,52.39158630371094,3.456317901611328,0.02,0.0005
,,,,,88031,235.0,235,,,,,,
,,,,,88235,204.0,204,,,,,,
,,,,,88401,166.0,166,,,,,,
,,,,,88578,177.0,177,,,,,,
,,,,,88771,193.0,193,,,,,,
,,,,,89000,,,0.30336883664131165,49.324127197265625,49.340877532958984,7.3968706130981445,0.02,0.0005
,,,,,89271,500.0,500,,,,,,
,,,,,89507,236.0,236,,,,,,
168.0,9.044335,187.0,157.0,168.0,90000,,,1.172663688659668,51.54750061035156,51.62552261352539,54.636592864990234,0.02,0.0005
,,,,,90007,500.0,500,,,,,,
,,,,,90207,200.0,200,,,,,,
,,,,,90464,257.0,257,,,,,,
,,,,,90545,81.0,81,,,,,,
,,,,,90715,170.0,170,,,,,,
,,,,,91000,,,0.1914803683757782,51.54553985595703,51.54931640625,8.849947929382324,0.02,0.0005
,,,,,91152,437.0,437,,,,,,
,,,,,91652,500.0,500,,,,,,
,,,,,92000,,,0.24668917059898376,54.41408157348633,54.5316047668457,11.548561096191406,0.02,0.0005
,,,,,92055,403.0,403,,,,,,
,,,,,92149,94.0,94,,,,,,
,,,,,92302,153.0,153,,,,,,
,,,,,92418,116.0,116,,,,,,
103.2,1.2489997,105.0,101.0,103.2,92500,,,23.31031036376953,52.81578063964844,52.350669860839844,45.225677490234375,0.02,0.0005
,,,,,92544,126.0,126,,,,,,
,,,,,92697,153.0,153,,,,,,
,,,,,92861,164.0,164,,,,,,
,,,,,93000,,,0.5526648759841919,55.63298797607422,55.65657043457031,14.792740821838379,0.02,0.0005
,,,,,93041,180.0,180,,,,,,
,,,,,93230,189.0,189,,,,,,
,,,,,93390,160.0,160,,,,,,
,,,,,93553,163.0,163,,,,,,
,,,,,93710,157.0,157,,,,,,
,,,,,94000,,,0.6428053379058838,53.78593444824219,53.66876983642578,18.304664611816406,0.02,0.0005
,,,,,94210,500.0,500,,,,,,
,,,,,94710,500.0,500,,,,,,
,,,,,94931,221.0,221,,,,,,
106.2,2.5612497,111.0,103.0,106.2,95000,,,5.954156875610352,55.94804000854492,55.88395690917969,114.95164489746094,0.02,0.0005
,,,,,95431,500.0,500,,,,,,
,,,,,95896,465.0,465,,,,,,
,,,,,96000,,,0.2667436897754669,57.53563690185547,57.60038757324219,10.956424713134766,0.02,0.0005
,,,,,96369,473.0,473,,,,,,
,,,,,96559,190.0,190,,,,,,
,,,,,96854,295.0,295,,,,,,
,,,,,96920,66.0,66,,,,,,
,,,,,97000,,,0.17382632195949554,56.915191650390625,56.966468811035156,8.249865531921387,0.02,0.0005
,,,,,97038,118.0,118,,,,,,
,,,,,97154,116.0,116,,,,,,
,,,,,97330,176.0,176,,,,,,
121.0,1.9493588,124.0,117.0,121.0,97500,,,0.7554047107696533,54.466064453125,54.545204162597656,21.396854400634766,0.02,0.0005
,,,,,97789,459.0,459,,,,,,
,,,,,97911,122.0,122,,,,,,
,,,,,98000,,,12.773287773132324,55.015254974365234,54.742794036865234,234.20074462890625,0.02,0.0005
,,,,,98027,116.0,116,,,,,,
,,,,,98226,199.0,199,,,,,,
,,,,,98659,433.0,433,,,,,,
,,,,,99000,,,0.755730152130127,54.488739013671875,54.2657470703125,42.78937530517578,0.02,0.0005
,,,,,99159,500.0,500,,,,,,
,,,,,99659,500.0,500,,,,,,
