Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,7131,15.813576,15,,,,,,,,
,,,,,7151,12.99376,20,,,,,,,,
,,,,,7179,36.875572,28,,,,,,,,
,,,,,7199,22.568268,20,,,,,,,,
,,,,,7225,29.472687,26,,,,,,,,
,,,,,7238,9.862417,13,,,,,,,,
,,,,,7266,22.31443,28,,,,,,,,
,,,,,7302,33.653522,36,,,,,,,,
,,,,,7327,13.107766,25,,,,,,,,
,,,,,7345,11.4394455,18,,,,,,,,
,,,,,7367,20.788,22,,,,,,,,
,,,,,7384,15.50161,17,,,,,,,,
,,,,,7396,11.789372,12,,,,,,,,
,,,,,7406,7.441758,10,,,,,,,,
,,,,,7418,10.066766,12,,,,,,,,
,,,,,7447,29.735458,29,,,,,,,,
,,,,,7467,15.691666,20,,,,,,,,
,,,,,7477,7.6201844,10,,,,,,,,
,,,,,7496,13.230872,19,,,,,,,,
,,,,,7514,8.448522,18,,,,,,,,
,,,,,7525,8.7024145,11,,,,,,,,
,,,,,7541,14.458393,16,,,,,,,,
,,,,,7553,10.5278425,12,,,,,,,,
,,,,,7588,19.537443,35,,,,,,,,
,,,,,7611,24.740618,23,,,,,,,,
,,,,,7628,11.401334,17,,,,,,,,
,,,,,7642,13.153122,14,,,,,,,,
,,,,,7670,32.636593,28,,,,,,,,
,,,,,7682,12.027067,12,,,,,,,,
,,,,,7716,44.38077,34,,,,,,,,
,,,,,7735,14.447994,19,,,,,,,,
,,,,,7748,10.60403,13,,,,,,,,
,,,,,7790,63.71851,42,,,,,,,,
,,,,,7805,12.235407,15,,,,,,,,
,,,,,7837,29.974033,32,,,,,,,,
,,,,,7855,12.59298,18,,,,,,,,
,,,,,7868,12.318008,13,,,,,,,,
,,,,,7909,24.743534,41,,,,,,,,
,,,,,7953,60.50223,44,,,,,,,,
,,,,,7976,29.053926,23,,,,,,,,
,,,,,7988,9.222756,12,,,,,,,,
,,,,,8003,12.907698,15,,,,,,,,
,,,,,8041,45.65847,38,,,,,,,,
,,,,,8056,15.465648,15,,,,,,,,
,,,,,8074,12.202899,18,,,,,,,,
,,,,,8095,22.497921,21,,,,,,,,
,,,,,8109,14.051775,14,,,,,,,,
,,,,,8127,16.293291,18,,,,,,,,
,,,,,8138,9.617584,11,,,,,,,,
,,,,,8152,12.979724,14,,,,,,,,
,,,,,8160,5.021757,8,,,,,,,,
,,,,,8181,10.68717,21,,,,,,,,
,,,,,8197,11.266435,16,,,,,,,,
,,,,,8208,9.9404,11,,,,,,,,
,,,,,8234,13.41299,26,,,,,,,,
,,,,,8257,18.927057,23,,,,,,,,
,,,,,8271,9.739402,14,,,,,,,,
,,,,,8285,14.804892,14,,,,,,,,
,,,,,8302,15.221866,17,,,,,,,,
,,,,,8317,11.416628,15,,,,,,,,
,,,,,8329,9.534671,12,,,,,,,,
,,,,,8341,10.382456,12,,,,,,,,
,,,,,8359,14.694628,18,,,,,,,,
,,,,,8379,9.285316,20,,,,,,,,
,,,,,8411,25.863955,32,,,,,,,,
,,,,,8427,10.63949,16,,,,,,,,
,,,,,8438,8.585813,11,,,,,,,,
,,,,,8460,18.63729,22,,,,,,,,
,,,,,8473,10.526016,13,,,,,,,,
,,,,,8567,141.78545,94,,,,,,,,
,,,,,8586,13.513853,19,,,,,,,,
,,,,,8601,7.6672516,15,,,,,,,,
,,,,,8614,12.667277,13,,,,,,,,
,,,,,8656,65.38656,42,,,,,,,,
,,,,,8666,7.1589165,10,,,,,,,,
,,,,,8683,14.169283,17,,,,,,,,
,,,,,8700,16.287415,17,,,,,,,,
,,,,,8714,10.406102,14,,,,,,,,
,,,,,8740,8.853193,26,,,,,,,,
,,,,,8763,9.911248,23,,,,,,,,
,,,,,8791,30.131336,28,,,,,,,,
,,,,,8813,15.398022,22,,,,,,,,
,,,,,8834,15.60152,21,,,,,,,,
,,,,,8862,36.438457,28,,,,,,,,
,,,,,8878,11.438522,16,,,,,,,,
,,,,,8894,12.0400715,16,,,,,,,,
,,,,,8920,28.811068,26,,,,,,,,
,,,,,8933,12.250244,13,,,,,,,,
,,,,,8972,40.974976,39,,,,,,,,
,,,,,9002,13.214307,30,,,,,,,,
,,,,,9043,47.7079,41,,,,,,,,
,,,,,9097,42.93445,54,,,,,,,,
,,,,,9122,16.00996,25,,,,,,,,
,,,,,9170,43.549843,48,,,,,,,,
,,,,,9237,73.25321,67,,,,,,,,
,,,,,9253,15.177648,16,,,,,,,,
,,,,,9273,17.82401,20,,,,,,,,
,,,,,9291,12.799679,18,,,,,,,,
,,,,,9310,13.981552,19,,,,,,,,
,,,,,9322,9.07604,12,,,,,,,,
,,,,,9340,19.482866,18,,,,,,,,
,,,,,9371,39.28835,31,,,,,,,,
,,,,,9395,24.848637,24,,,,,,,,
,,,,,9424,35.663048,29,,,,,,,,
,,,,,9438,12.845318,14,,,,,,,,
,,,,,9463,19.272697,25,,,,,,,,
,,,,,9507,45.68817,44,,,,,,,,
,,,,,9520,11.909812,13,,,,,,,,
,,,,,9539,19.825579,19,,,,,,,,
,,,,,9572,42.345425,33,,,,,,,,
,,,,,9588,15.0465555,16,,,,,,,,
,,,,,9635,76.9289,47,,,,,,,,
,,,,,9669,13.656681,34,,,,,,,,
,,,,,9692,21.526106,23,,,,,,,,
,,,,,9729,45.165974,37,,,,,,,,
,,,,,9765,36.583755,36,,,,,,,,
,,,,,9782,9.138365,17,,,,,,,,
,,,,,9803,18.361921,21,,,,,,,,
,,,,,9822,17.40882,19,,,,,,,,
,,,,,9834,9.951264,12,,,,,,,,
,,,,,9847,10.487568,13,,,,,,,,
,,,,,9878,19.479662,31,,,,,,,,
,,,,,9894,15.886117,16,,,,,,,,
,,,,,9916,18.625996,22,,,,,,,,
,,,,,9929,11.394835,13,,,,,,,,
,,,,,9944,15.523001,15,,,,,,,,
,,,,,9974,41.326252,30,,,,,,,,
,,,,,9986,9.215676,12,,,,,,,,
17.23936,7.1314154,33.84712,10.07655,24.0,10000,,,-0.4493066072463989,1.9352600574493408,1.273813247680664,0.09810669720172882,1.158918857574463,0.0003,0.0003,0.1
,,,,,10021,16.399292,35,,,,,,,,
,,,,,10043,24.907219,22,,,,,,,,
,,,,,10084,69.23593,41,,,,,,,,
,,,,,10116,47.48174,32,,,,,,,,
,,,,,10166,89.125984,50,,,,,,,,
,,,,,10178,9.542838,12,,,,,,,,
,,,,,10219,68.15222,41,,,,,,,,
,,,,,10262,72.84767,43,,,,,,,,
,,,,,10310,83.17203,48,,,,,,,,
,,,,,10344,56.753487,34,,,,,,,,
,,,,,10392,79.82779,48,,,,,,,,
,,,,,10450,108.83226,58,,,,,,,,
,,,,,10492,71.3705,42,,,,,,,,
,,,,,10540,85.713165,48,,,,,,,,
,,,,,10596,103.60387,56,,,,,,,,
,,,,,10633,61.635094,37,,,,,,,,
,,,,,10675,68.9332,42,,,,,,,,
,,,,,10718,72.584335,43,,,,,,,,
,,,,,10754,58.78127,36,,,,,,,,
,,,,,10794,65.57928,40,,,,,,,,
,,,,,10843,84.90323,49,,,,,,,,
,,,,,10882,64.507484,39,,,,,,,,
,,,,,10955,150.03816,73,,,,,,,,
,,,,,10996,69.41981,41,,,,,,,,
,,,,,11000,,,-6.826892852783203,-0.34620580077171326,0.870532751083374,6.205582141876221,6.150067329406738,0.0003,0.0003,0.1
,,,,,11070,155.13965,74,,,,,,,,
,,,,,11154,184.88052,84,,,,,,,,
,,,,,11245,200.55072,91,,,,,,,,
,,,,,11337,208.21996,92,,,,,,,,
,,,,,11429,204.86563,92,,,,,,,,
,,,,,11527,214.99503,98,,,,,,,,
,,,,,11616,198.56563,89,,,,,,,,
,,,,,11696,171.65694,80,,,,,,,,
,,,,,11784,195.71875,88,,,,,,,,
,,,,,11875,200.16211,91,,,,,,,,
,,,,,11980,250.34148,105,,,,,,,,
,,,,,12000,,,-15.031356811523438,-1.0496108531951904,5.649356842041016,13.801579475402832,13.692946434020996,0.0003,0.0003,0.1
,,,,,12070,196.18182,90,,,,,,,,
,,,,,12176,256.39697,106,,,,,,,,
,,,,,12273,218.19664,97,,,,,,,,
,,,,,12379,237.5754,106,,,,,,,,
,,,,,12492,266.92285,113,,,,,,,,
,,,,,12579,173.02858,87,,,,,,,,
,,,,,12678,217.27856,99,,,,,,,,
,,,,,12764,190.0811,86,,,,,,,,
,,,,,12854,193.55733,90,,,,,,,,
,,,,,12952,201.8814,98,,,,,,,,
,,,,,13000,,,-24.624792098999023,-1.1892545223236084,1.1383754014968872,23.279438018798828,23.549564361572266,0.0003,0.0003,0.1
,,,,,13062,221.40181,110,,,,,,,,
,,,,,13152,195.68033,90,,,,,,,,
,,,,,13237,187.58784,85,,,,,,,,
,,,,,13321,177.04219,84,,,,,,,,
,,,,,13408,183.16547,87,,,,,,,,
,,,,,13510,238.32301,102,,,,,,,,
,,,,,13608,224.581,98,,,,,,,,
,,,,,13720,269.09668,112,,,,,,,,
,,,,,13839,293.98712,119,,,,,,,,
