Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,9130,9.470269,12,,,,,,,,
,,,,,9147,17.445568,17,,,,,,,,
,,,,,9163,10.443333,16,,,,,,,,
,,,,,9181,12.260285,18,,,,,,,,
,,,,,9201,19.939934,20,,,,,,,,
,,,,,9221,13.217168,20,,,,,,,,
,,,,,9237,15.765868,16,,,,,,,,
,,,,,9267,18.11459,30,,,,,,,,
,,,,,9289,25.806997,22,,,,,,,,
,,,,,9318,26.269363,29,,,,,,,,
,,,,,9328,7.4570622,10,,,,,,,,
,,,,,9352,27.724403,24,,,,,,,,
,,,,,9371,17.156832,19,,,,,,,,
,,,,,9392,15.694174,21,,,,,,,,
,,,,,9403,8.741597,11,,,,,,,,
,,,,,9450,78.69932,47,,,,,,,,
,,,,,9480,39.847923,30,,,,,,,,
,,,,,9506,24.350395,26,,,,,,,,
,,,,,9526,19.500797,20,,,,,,,,
,,,,,9564,8.800827,38,,,,,,,,
,,,,,9589,30.203484,25,,,,,,,,
,,,,,9609,13.834246,20,,,,,,,,
,,,,,9630,12.743999,21,,,,,,,,
,,,,,9643,12.115723,13,,,,,,,,
,,,,,9663,13.71557,20,,,,,,,,
,,,,,9672,7.5662656,9,,,,,,,,
,,,,,9713,61.52334,41,,,,,,,,
,,,,,9734,16.501926,21,,,,,,,,
,,,,,9746,9.892581,12,,,,,,,,
,,,,,9784,30.832642,38,,,,,,,,
,,,,,9802,8.973305,18,,,,,,,,
,,,,,9817,13.798808,15,,,,,,,,
,,,,,9839,26.226341,22,,,,,,,,
,,,,,9855,16.208096,16,,,,,,,,
,,,,,9871,11.977893,16,,,,,,,,
,,,,,9881,8.3331375,10,,,,,,,,
,,,,,9915,20.15329,34,,,,,,,,
,,,,,9938,20.837475,23,,,,,,,,
,,,,,9952,13.414746,14,,,,,,,,
,,,,,9962,7.377604,10,,,,,,,,
,,,,,9978,14.961763,16,,,,,,,,
,,,,,9986,6.0821767,8,,,,,,,,
19.89888,13.546704,50.41952,7.833376,20.9,10000,,,-0.27780449390411377,1.9902243614196777,1.0753591060638428,0.006176641210913658,0.9670038819313049,0.0003,0.0003,0.1
,,,,,10011,20.478846,25,,,,,,,,
,,,,,10064,87.45107,53,,,,,,,,
,,,,,10113,83.44892,49,,,,,,,,
,,,,,10164,22.289192,51,,,,,,,,
,,,,,10257,174.3381,93,,,,,,,,
,,,,,10355,220.1548,98,,,,,,,,
,,,,,10404,82.52948,49,,,,,,,,
,,,,,10448,67.98792,44,,,,,,,,
,,,,,10500,93.00174,52,,,,,,,,
,,,,,10541,69.52625,41,,,,,,,,
,,,,,10586,77.38582,45,,,,,,,,
,,,,,10630,75.45892,44,,,,,,,,
,,,,,10672,70.23222,42,,,,,,,,
,,,,,10704,52.47236,32,,,,,,,,
,,,,,10743,63.854507,39,,,,,,,,
,,,,,10776,53.754745,33,,,,,,,,
,,,,,10817,68.38102,41,,,,,,,,
,,,,,10856,64.40947,39,,,,,,,,
,,,,,10897,68.89179,41,,,,,,,,
,,,,,10940,73.81649,43,,,,,,,,
,,,,,10976,59.544888,36,,,,,,,,
,,,,,11000,,,-6.441634654998779,0.22775787115097046,0.39311403036117554,5.775218963623047,5.900708198547363,0.0003,0.0003,0.1
,,,,,11011,57.87143,35,,,,,,,,
,,,,,11046,59.22604,35,,,,,,,,
,,,,,11086,67.26571,40,,,,,,,,
,,,,,11139,96.19511,53,,,,,,,,
,,,,,11167,46.952473,28,,,,,,,,
,,,,,11207,67.07701,40,,,,,,,,
,,,,,11301,216.88904,94,,,,,,,,
,,,,,11390,199.56718,89,,,,,,,,
,,,,,11476,180.10448,86,,,,,,,,
,,,,,11563,195.13501,87,,,,,,,,
,,,,,11647,179.52998,84,,,,,,,,
,,,,,11731,187.23831,84,,,,,,,,
,,,,,11815,180.02486,84,,,,,,,,
,,,,,11900,180.13632,85,,,,,,,,
,,,,,11985,184.21379,85,,,,,,,,
,,,,,12000,,,-15.002897262573242,-1.1101678609848022,1.3481026887893677,13.458597183227539,13.731815338134766,0.0003,0.0003,0.1
,,,,,12070,185.57553,85,,,,,,,,
,,,,,12153,174.8768,83,,,,,,,,
,,,,,12236,182.81432,83,,,,,,,,
,,,,,12320,180.73325,84,,,,,,,,
,,,,,12407,194.15685,87,,,,,,,,
,,,,,12491,181.53351,84,,,,,,,,
,,,,,12574,183.79102,83,,,,,,,,
,,,,,12657,179.71912,83,,,,,,,,
,,,,,12741,181.19052,84,,,,,,,,
,,,,,12825,182.99234,84,,,,,,,,
,,,,,12906,173.45589,81,,,,,,,,
,,,,,12988,171.61469,82,,,,,,,,
,,,,,13000,,,-23.82709503173828,-1.101377010345459,0.9152611494064331,22.07769012451172,22.376422882080078,0.0003,0.0003,0.1
,,,,,13077,193.95105,89,,,,,,,,
,,,,,13163,189.04288,86,,,,,,,,
,,,,,13249,188.1661,86,,,,,,,,
,,,,,13335,188.69537,86,,,,,,,,
,,,,,13417,174.91063,82,,,,,,,,
,,,,,13509,191.86763,92,,,,,,,,
,,,,,13609,226.8395,100,,,,,,,,
,,,,,13705,198.26865,96,,,,,,,,
,,,,,13797,204.13048,92,,,,,,,,
,,,,,13888,179.5874,91,,,,,,,,
,,,,,13969,176.14867,81,,,,,,,,
,,,,,14000,,,-33.545284271240234,-1.2426164150238037,2.711261749267578,31.737592697143555,31.685028076171875,0.0003,0.0003,0.1
,,,,,14055,188.87335,86,,,,,,,,
,,,,,14146,205.5447,91,,,,,,,,
,,,,,14223,142.6542,77,,,,,,,,
,,,,,14311,180.78236,88,,,,,,,,
,,,,,14394,172.82826,83,,,,,,,,
,,,,,14488,190.37573,94,,,,,,,,
,,,,,14585,210.55891,97,,,,,,,,
,,,,,14675,198.17116,90,,,,,,,,
,,,,,14762,189.1927,87,,,,,,,,
,,,,,14857,195.59644,95,,,,,,,,
,,,,,14948,197.69896,91,,,,,,,,
